"source","scenario","scenario_geography","sector","technology","indicator","units","year","value"
"GECO2021","NDC-LTS","EU","Power","RenewablesCap","Capacity","MW",2030,1322697.3840182
"GECO2021","NDC-LTS","EU","Power","RenewablesCap","Capacity","MW",2040,2105759.57055664
"GECO2021","NDC-LTS","EU","Power","RenewablesCap","Capacity","MW",2050,2619525.94433594
"GECO2021","1.5C-Unif","India","Power","CoalCap","Capacity","MW",1990,52037.7736375
"GECO2021","1.5C-Unif","India","Power","CoalCap","Capacity","MW",2000,79268.515825
"GECO2021","1.5C-Unif","India","Power","CoalCap","Capacity","MW",2010,133094.53145
"GECO2021","1.5C-Unif","India","Power","CoalCap","Capacity","MW",2015,221676.15645
"GECO2021","1.5C-Unif","India","Power","CoalCap","Capacity","MW",2020,246963.875235294
"GECO2021","1.5C-Unif","India","Power","CoalCap","Capacity","MW",2030,176334.343985294
"GECO2021","1.5C-Unif","India","Power","CoalCap","Capacity","MW",2040,43935.8059463501
"GECO2021","1.5C-Unif","India","Power","CoalCap","Capacity","MW",2050,5508.89630126953
"GECO2021","1.5C-Unif","India","Power","GasCap","Capacity","MW",1990,3450.0001
"GECO2021","1.5C-Unif","India","Power","GasCap","Capacity","MW",2000,10200.0001
"GECO2021","1.5C-Unif","India","Power","GasCap","Capacity","MW",2010,20956.0001
"GECO2021","1.5C-Unif","India","Power","GasCap","Capacity","MW",2015,27973.0001
"GECO2021","1.5C-Unif","India","Power","GasCap","Capacity","MW",2020,31590.6641736111
"GECO2021","1.5C-Unif","India","Power","GasCap","Capacity","MW",2030,196084.500111111
"GECO2021","1.5C-Unif","India","Power","GasCap","Capacity","MW",2040,301834.458374023
"GECO2021","1.5C-Unif","India","Power","GasCap","Capacity","MW",2050,308603.591796875
"GECO2021","1.5C-Unif","India","Power","HydroCap","Capacity","MW",1990,20435
"GECO2021","1.5C-Unif","India","Power","HydroCap","Capacity","MW",2000,25449
"GECO2021","1.5C-Unif","India","Power","HydroCap","Capacity","MW",2010,42610
"GECO2021","1.5C-Unif","India","Power","HydroCap","Capacity","MW",2015,48395
"GECO2021","1.5C-Unif","India","Power","HydroCap","Capacity","MW",2020,56280.63671875
"GECO2021","1.5C-Unif","India","Power","HydroCap","Capacity","MW",2030,75549.5546875
"GECO2021","1.5C-Unif","India","Power","HydroCap","Capacity","MW",2040,112787.1484375
"GECO2021","1.5C-Unif","India","Power","HydroCap","Capacity","MW",2050,139727.796875
"GECO2021","1.5C-Unif","India","Power","NuclearCap","Capacity","MW",1990,1541.00012207031
"GECO2021","1.5C-Unif","India","Power","NuclearCap","Capacity","MW",2000,2579
"GECO2021","1.5C-Unif","India","Power","NuclearCap","Capacity","MW",2010,4560
"GECO2021","1.5C-Unif","India","Power","NuclearCap","Capacity","MW",2015,5308
"GECO2021","1.5C-Unif","India","Power","NuclearCap","Capacity","MW",2020,6932.3525390625
"GECO2021","1.5C-Unif","India","Power","NuclearCap","Capacity","MW",2030,31468.98046875
"GECO2021","1.5C-Unif","India","Power","NuclearCap","Capacity","MW",2040,129403
"GECO2021","1.5C-Unif","India","Power","NuclearCap","Capacity","MW",2050,156263.140625
"GECO2021","1.5C-Unif","India","Power","OilCap","Capacity","MW",1990,3000
"GECO2021","1.5C-Unif","India","Power","OilCap","Capacity","MW",2000,5300
"GECO2021","1.5C-Unif","India","Power","OilCap","Capacity","MW",2010,4700
"GECO2021","1.5C-Unif","India","Power","OilCap","Capacity","MW",2015,4494
"GECO2021","1.5C-Unif","India","Power","OilCap","Capacity","MW",2020,5183.15673828125
"GECO2021","1.5C-Unif","India","Power","OilCap","Capacity","MW",2030,8351.1953125
"GECO2021","1.5C-Unif","India","Power","OilCap","Capacity","MW",2040,9428.5078125
"GECO2021","1.5C-Unif","India","Power","OilCap","Capacity","MW",2050,9057.0771484375
"GECO2021","1.5C-Unif","India","Power","RenewablesCap","Capacity","MW",1990,62.9375771118142
"GECO2021","1.5C-Unif","India","Power","RenewablesCap","Capacity","MW",2000,2835.8595970703
"GECO2021","1.5C-Unif","India","Power","RenewablesCap","Capacity","MW",2010,29427.578225
"GECO2021","1.5C-Unif","India","Power","RenewablesCap","Capacity","MW",2015,59618.5001
"GECO2021","1.5C-Unif","India","Power","RenewablesCap","Capacity","MW",2020,137725.330684053
"GECO2021","1.5C-Unif","India","Power","RenewablesCap","Capacity","MW",2030,706092.129023897
"GECO2021","1.5C-Unif","India","Power","RenewablesCap","Capacity","MW",2040,2256422.0456543
"GECO2021","1.5C-Unif","India","Power","RenewablesCap","Capacity","MW",2050,3968978.25805664
"GECO2021","CurPol","India","Power","CoalCap","Capacity","MW",1990,52037.7736375
"GECO2021","CurPol","India","Power","CoalCap","Capacity","MW",2000,79268.515825
"GECO2021","CurPol","India","Power","CoalCap","Capacity","MW",2010,133094.53145
"GECO2021","CurPol","India","Power","CoalCap","Capacity","MW",2015,221676.15645
"GECO2021","CurPol","India","Power","CoalCap","Capacity","MW",2020,247083.593985294
"GECO2021","CurPol","India","Power","CoalCap","Capacity","MW",2030,301853.656485294
"GECO2021","CurPol","India","Power","CoalCap","Capacity","MW",2040,431416.718985294
"GECO2021","CurPol","India","Power","CoalCap","Capacity","MW",2050,456925.500235294
"GECO2021","CurPol","India","Power","GasCap","Capacity","MW",1990,3450.0001
"GECO2021","CurPol","India","Power","GasCap","Capacity","MW",2000,10200.0001
"GECO2021","CurPol","India","Power","GasCap","Capacity","MW",2010,20956.0001
"GECO2021","CurPol","India","Power","GasCap","Capacity","MW",2015,27973.0001
"GECO2021","CurPol","India","Power","GasCap","Capacity","MW",2020,31586.6212048611
"GECO2021","CurPol","India","Power","GasCap","Capacity","MW",2030,161637.343861111
"GECO2021","CurPol","India","Power","GasCap","Capacity","MW",2040,498955.625111111
"GECO2021","CurPol","India","Power","GasCap","Capacity","MW",2050,959100.062611111
"GECO2021","CurPol","India","Power","HydroCap","Capacity","MW",1990,20435
"GECO2021","CurPol","India","Power","HydroCap","Capacity","MW",2000,25449
"GECO2021","CurPol","India","Power","HydroCap","Capacity","MW",2010,42610
"GECO2021","CurPol","India","Power","HydroCap","Capacity","MW",2015,48395
"GECO2021","CurPol","India","Power","HydroCap","Capacity","MW",2020,56280.63671875
"GECO2021","CurPol","India","Power","HydroCap","Capacity","MW",2030,71917.3046875
"GECO2021","CurPol","India","Power","HydroCap","Capacity","MW",2040,89256.7109375
"GECO2021","CurPol","India","Power","HydroCap","Capacity","MW",2050,108620.0234375
"GECO2021","CurPol","India","Power","NuclearCap","Capacity","MW",1990,1541.00012207031
"GECO2021","CurPol","India","Power","NuclearCap","Capacity","MW",2000,2579
"GECO2021","CurPol","India","Power","NuclearCap","Capacity","MW",2010,4560
"GECO2021","CurPol","India","Power","NuclearCap","Capacity","MW",2015,5308
"GECO2021","CurPol","India","Power","NuclearCap","Capacity","MW",2020,7209.0908203125
"GECO2021","CurPol","India","Power","NuclearCap","Capacity","MW",2030,11500
"GECO2021","CurPol","India","Power","NuclearCap","Capacity","MW",2040,13847.322265625
"GECO2021","CurPol","India","Power","NuclearCap","Capacity","MW",2050,13223.90234375
"GECO2021","CurPol","India","Power","OilCap","Capacity","MW",1990,3000
"GECO2021","CurPol","India","Power","OilCap","Capacity","MW",2000,5300
"GECO2021","CurPol","India","Power","OilCap","Capacity","MW",2010,4700
"GECO2021","CurPol","India","Power","OilCap","Capacity","MW",2015,4494
"GECO2021","CurPol","India","Power","OilCap","Capacity","MW",2020,5183.63720703125
"GECO2021","CurPol","India","Power","OilCap","Capacity","MW",2030,6085.6357421875
"GECO2021","CurPol","India","Power","OilCap","Capacity","MW",2040,4922.28466796875
"GECO2021","CurPol","India","Power","OilCap","Capacity","MW",2050,4861.20166015625
"GECO2021","CurPol","India","Power","RenewablesCap","Capacity","MW",1990,62.9375771118142
"GECO2021","CurPol","India","Power","RenewablesCap","Capacity","MW",2000,2835.8595970703
"GECO2021","CurPol","India","Power","RenewablesCap","Capacity","MW",2010,29427.578225
"GECO2021","CurPol","India","Power","RenewablesCap","Capacity","MW",2015,59618.5001
"GECO2021","CurPol","India","Power","RenewablesCap","Capacity","MW",2020,137502.760371553
"GECO2021","CurPol","India","Power","RenewablesCap","Capacity","MW",2030,282916.38390671
"GECO2021","CurPol","India","Power","RenewablesCap","Capacity","MW",2040,643475.979121553
"GECO2021","CurPol","India","Power","RenewablesCap","Capacity","MW",2050,1426460.32580124
"GECO2021","NDC-LTS","India","Power","CoalCap","Capacity","MW",1990,52037.7736375
"GECO2021","NDC-LTS","India","Power","CoalCap","Capacity","MW",2000,79268.515825
"GECO2021","NDC-LTS","India","Power","CoalCap","Capacity","MW",2010,133094.53145
"GECO2021","NDC-LTS","India","Power","CoalCap","Capacity","MW",2015,221676.15645
"GECO2021","NDC-LTS","India","Power","CoalCap","Capacity","MW",2020,247083.593985294
"GECO2021","NDC-LTS","India","Power","CoalCap","Capacity","MW",2030,244258.578360294
"GECO2021","NDC-LTS","India","Power","CoalCap","Capacity","MW",2040,163604.843985294
"GECO2021","NDC-LTS","India","Power","CoalCap","Capacity","MW",2050,21138.5656814575
"GECO2021","NDC-LTS","India","Power","GasCap","Capacity","MW",1990,3450.0001
"GECO2021","NDC-LTS","India","Power","GasCap","Capacity","MW",2000,10200.0001
"GECO2021","NDC-LTS","India","Power","GasCap","Capacity","MW",2010,20956.0001
"GECO2021","NDC-LTS","India","Power","GasCap","Capacity","MW",2015,27973.0001
"GECO2021","NDC-LTS","India","Power","GasCap","Capacity","MW",2020,31586.6212048611
"GECO2021","NDC-LTS","India","Power","GasCap","Capacity","MW",2030,200402.593861111
"GECO2021","NDC-LTS","India","Power","GasCap","Capacity","MW",2040,518910.281361111
"GECO2021","NDC-LTS","India","Power","GasCap","Capacity","MW",2050,512267.739257812
"GECO2021","NDC-LTS","India","Power","HydroCap","Capacity","MW",1990,20435
"GECO2021","NDC-LTS","India","Power","HydroCap","Capacity","MW",2000,25449
"GECO2021","NDC-LTS","India","Power","HydroCap","Capacity","MW",2010,42610
"GECO2021","NDC-LTS","India","Power","HydroCap","Capacity","MW",2015,48395
"GECO2021","NDC-LTS","India","Power","HydroCap","Capacity","MW",2020,56280.63671875
"GECO2021","NDC-LTS","India","Power","HydroCap","Capacity","MW",2030,72644.15625
"GECO2021","NDC-LTS","India","Power","HydroCap","Capacity","MW",2040,106506.5859375
"GECO2021","NDC-LTS","India","Power","HydroCap","Capacity","MW",2050,140977.8125
"GECO2021","NDC-LTS","India","Power","NuclearCap","Capacity","MW",1990,1541.00012207031
"GECO2021","NDC-LTS","India","Power","NuclearCap","Capacity","MW",2000,2579
"GECO2021","NDC-LTS","India","Power","NuclearCap","Capacity","MW",2010,4560
"GECO2021","NDC-LTS","India","Power","NuclearCap","Capacity","MW",2015,5308
"GECO2021","NDC-LTS","India","Power","NuclearCap","Capacity","MW",2020,8068.181640625
"GECO2021","NDC-LTS","India","Power","NuclearCap","Capacity","MW",2030,20950
"GECO2021","NDC-LTS","India","Power","NuclearCap","Capacity","MW",2040,95964.515625
"GECO2021","NDC-LTS","India","Power","NuclearCap","Capacity","MW",2050,148999.03125
"GECO2021","NDC-LTS","India","Power","OilCap","Capacity","MW",1990,3000
"GECO2021","NDC-LTS","India","Power","OilCap","Capacity","MW",2000,5300
"GECO2021","NDC-LTS","India","Power","OilCap","Capacity","MW",2010,4700
"GECO2021","NDC-LTS","India","Power","OilCap","Capacity","MW",2015,4494
"GECO2021","NDC-LTS","India","Power","OilCap","Capacity","MW",2020,5183.63720703125
"GECO2021","NDC-LTS","India","Power","OilCap","Capacity","MW",2030,6395.5341796875
"GECO2021","NDC-LTS","India","Power","OilCap","Capacity","MW",2040,12096.6318359375
"GECO2021","NDC-LTS","India","Power","OilCap","Capacity","MW",2050,10962.689453125
"GECO2021","NDC-LTS","India","Power","RenewablesCap","Capacity","MW",1990,62.9375771118142
"GECO2021","NDC-LTS","India","Power","RenewablesCap","Capacity","MW",2000,2835.8595970703
"GECO2021","NDC-LTS","India","Power","RenewablesCap","Capacity","MW",2010,29427.578225
"GECO2021","NDC-LTS","India","Power","RenewablesCap","Capacity","MW",2015,59618.5001
"GECO2021","NDC-LTS","India","Power","RenewablesCap","Capacity","MW",2020,137502.763301241
"GECO2021","NDC-LTS","India","Power","RenewablesCap","Capacity","MW",2030,573375.39171921
"GECO2021","NDC-LTS","India","Power","RenewablesCap","Capacity","MW",2040,1987241.14171921
"GECO2021","NDC-LTS","India","Power","RenewablesCap","Capacity","MW",2050,3393267.08312988
"GECO2021","1.5C-Unif","Indonesia","Power","CoalCap","Capacity","MW",1990,1731.0002
"GECO2021","1.5C-Unif","Indonesia","Power","CoalCap","Capacity","MW",2000,7672.0002
"GECO2021","1.5C-Unif","Indonesia","Power","CoalCap","Capacity","MW",2010,12982.0002
"GECO2021","1.5C-Unif","Indonesia","Power","CoalCap","Capacity","MW",2015,27231.0002
"GECO2021","1.5C-Unif","Indonesia","Power","CoalCap","Capacity","MW",2020,34158.1642977941
"GECO2021","1.5C-Unif","Indonesia","Power","CoalCap","Capacity","MW",2030,30807.0920321691
"GECO2021","1.5C-Unif","Indonesia","Power","CoalCap","Capacity","MW",2040,16878.4504432678
"GECO2021","1.5C-Unif","Indonesia","Power","CoalCap","Capacity","MW",2050,3306.47694587708
"GECO2021","1.5C-Unif","Indonesia","Power","GasCap","Capacity","MW",1990,500.000099999998
"GECO2021","1.5C-Unif","Indonesia","Power","GasCap","Capacity","MW",2000,8385.0001
"GECO2021","1.5C-Unif","Indonesia","Power","GasCap","Capacity","MW",2010,10358.400490625
"GECO2021","1.5C-Unif","Indonesia","Power","GasCap","Capacity","MW",2015,13982.7002953125
"GECO2021","1.5C-Unif","Indonesia","Power","GasCap","Capacity","MW",2020,17431.6563611111
"GECO2021","1.5C-Unif","Indonesia","Power","GasCap","Capacity","MW",2030,24942.3067517361
"GECO2021","1.5C-Unif","Indonesia","Power","GasCap","Capacity","MW",2040,31147.2323455811
"GECO2021","1.5C-Unif","Indonesia","Power","GasCap","Capacity","MW",2050,51900.7136230469
"GECO2021","1.5C-Unif","Indonesia","Power","HydroCap","Capacity","MW",1990,3145
"GECO2021","1.5C-Unif","Indonesia","Power","HydroCap","Capacity","MW",2000,4199
"GECO2021","1.5C-Unif","Indonesia","Power","HydroCap","Capacity","MW",2010,3734
"GECO2021","1.5C-Unif","Indonesia","Power","HydroCap","Capacity","MW",2015,5762
"GECO2021","1.5C-Unif","Indonesia","Power","HydroCap","Capacity","MW",2020,7578.56396484375
"GECO2021","1.5C-Unif","Indonesia","Power","HydroCap","Capacity","MW",2030,15011.5810546875
"GECO2021","1.5C-Unif","Indonesia","Power","HydroCap","Capacity","MW",2040,35951.4296875
"GECO2021","1.5C-Unif","Indonesia","Power","HydroCap","Capacity","MW",2050,60958.87109375
"GECO2021","1.5C-Unif","Indonesia","Power","NuclearCap","Capacity","MW",1990,0.000199999994947575
"GECO2021","1.5C-Unif","Indonesia","Power","NuclearCap","Capacity","MW",2000,0.000199999994947575
"GECO2021","1.5C-Unif","Indonesia","Power","NuclearCap","Capacity","MW",2010,0.000199999994947575
"GECO2021","1.5C-Unif","Indonesia","Power","NuclearCap","Capacity","MW",2015,0.000199999994947575
"GECO2021","1.5C-Unif","Indonesia","Power","NuclearCap","Capacity","MW",2020,0.000267287425231189
"GECO2021","1.5C-Unif","Indonesia","Power","NuclearCap","Capacity","MW",2030,0.000264472735580057
"GECO2021","1.5C-Unif","Indonesia","Power","NuclearCap","Capacity","MW",2040,0.000261713721556589
"GECO2021","1.5C-Unif","Indonesia","Power","NuclearCap","Capacity","MW",2050,0.000259009277215227
"GECO2021","1.5C-Unif","Indonesia","Power","OilCap","Capacity","MW",1990,7403
"GECO2021","1.5C-Unif","Indonesia","Power","OilCap","Capacity","MW",2000,4603
"GECO2021","1.5C-Unif","Indonesia","Power","OilCap","Capacity","MW",2010,5715.60009765625
"GECO2021","1.5C-Unif","Indonesia","Power","OilCap","Capacity","MW",2015,7572.2998046875
"GECO2021","1.5C-Unif","Indonesia","Power","OilCap","Capacity","MW",2020,6444.802734375
"GECO2021","1.5C-Unif","Indonesia","Power","OilCap","Capacity","MW",2030,16035.7392578125
"GECO2021","1.5C-Unif","Indonesia","Power","OilCap","Capacity","MW",2040,16753.583984375
"GECO2021","1.5C-Unif","Indonesia","Power","OilCap","Capacity","MW",2050,16023.787109375
"GECO2021","1.5C-Unif","Indonesia","Power","RenewablesCap","Capacity","MW",1990,140.001076562499
"GECO2021","1.5C-Unif","Indonesia","Power","RenewablesCap","Capacity","MW",2000,824.211037499998
"GECO2021","1.5C-Unif","Indonesia","Power","RenewablesCap","Capacity","MW",2010,1252.91779299249
"GECO2021","1.5C-Unif","Indonesia","Power","RenewablesCap","Capacity","MW",2015,1647.28015627137
"GECO2021","1.5C-Unif","Indonesia","Power","RenewablesCap","Capacity","MW",2020,2793.42875966139
"GECO2021","1.5C-Unif","Indonesia","Power","RenewablesCap","Capacity","MW",2030,113212.927587549
"GECO2021","1.5C-Unif","Indonesia","Power","RenewablesCap","Capacity","MW",2040,366968.456327031
"GECO2021","1.5C-Unif","Indonesia","Power","RenewablesCap","Capacity","MW",2050,668197.091659936
"GECO2021","CurPol","Indonesia","Power","CoalCap","Capacity","MW",1990,1731.0002
"GECO2021","CurPol","Indonesia","Power","CoalCap","Capacity","MW",2000,7672.0002
"GECO2021","CurPol","Indonesia","Power","CoalCap","Capacity","MW",2010,12982.0002
"GECO2021","CurPol","Indonesia","Power","CoalCap","Capacity","MW",2015,27231.0002
"GECO2021","CurPol","Indonesia","Power","CoalCap","Capacity","MW",2020,34123.0002352941
"GECO2021","CurPol","Indonesia","Power","CoalCap","Capacity","MW",2030,40278.0119540441
"GECO2021","CurPol","Indonesia","Power","CoalCap","Capacity","MW",2040,62436.3557040441
"GECO2021","CurPol","Indonesia","Power","CoalCap","Capacity","MW",2050,68732.3205477941
"GECO2021","CurPol","Indonesia","Power","GasCap","Capacity","MW",1990,500.000099999998
"GECO2021","CurPol","Indonesia","Power","GasCap","Capacity","MW",2000,8385.0001
"GECO2021","CurPol","Indonesia","Power","GasCap","Capacity","MW",2010,10358.400490625
"GECO2021","CurPol","Indonesia","Power","GasCap","Capacity","MW",2015,13982.7002953125
"GECO2021","CurPol","Indonesia","Power","GasCap","Capacity","MW",2020,17546.4551892361
"GECO2021","CurPol","Indonesia","Power","GasCap","Capacity","MW",2030,30311.9083142361
"GECO2021","CurPol","Indonesia","Power","GasCap","Capacity","MW",2040,57919.9922986111
"GECO2021","CurPol","Indonesia","Power","GasCap","Capacity","MW",2050,98312.9063611111
"GECO2021","CurPol","Indonesia","Power","HydroCap","Capacity","MW",1990,3145
"GECO2021","CurPol","Indonesia","Power","HydroCap","Capacity","MW",2000,4199
"GECO2021","CurPol","Indonesia","Power","HydroCap","Capacity","MW",2010,3734
"GECO2021","CurPol","Indonesia","Power","HydroCap","Capacity","MW",2015,5762
"GECO2021","CurPol","Indonesia","Power","HydroCap","Capacity","MW",2020,7578.56396484375
"GECO2021","CurPol","Indonesia","Power","HydroCap","Capacity","MW",2030,13737.34375
"GECO2021","CurPol","Indonesia","Power","HydroCap","Capacity","MW",2040,27044.546875
"GECO2021","CurPol","Indonesia","Power","HydroCap","Capacity","MW",2050,42867.33203125
"GECO2021","CurPol","Indonesia","Power","NuclearCap","Capacity","MW",1990,0.000199999994947575
"GECO2021","CurPol","Indonesia","Power","NuclearCap","Capacity","MW",2000,0.000199999994947575
"GECO2021","CurPol","Indonesia","Power","NuclearCap","Capacity","MW",2010,0.000199999994947575
"GECO2021","CurPol","Indonesia","Power","NuclearCap","Capacity","MW",2015,0.000199999994947575
"GECO2021","CurPol","Indonesia","Power","NuclearCap","Capacity","MW",2020,0.000267287425231189
"GECO2021","CurPol","Indonesia","Power","NuclearCap","Capacity","MW",2030,0.000264472735580057
"GECO2021","CurPol","Indonesia","Power","NuclearCap","Capacity","MW",2040,0.000261713721556589
"GECO2021","CurPol","Indonesia","Power","NuclearCap","Capacity","MW",2050,0.000259009277215227
"GECO2021","CurPol","Indonesia","Power","OilCap","Capacity","MW",1990,7403
"GECO2021","CurPol","Indonesia","Power","OilCap","Capacity","MW",2000,4603
"GECO2021","CurPol","Indonesia","Power","OilCap","Capacity","MW",2010,5715.60009765625
"GECO2021","CurPol","Indonesia","Power","OilCap","Capacity","MW",2015,7572.2998046875
"GECO2021","CurPol","Indonesia","Power","OilCap","Capacity","MW",2020,6465.171875
