"source","scenario","scenario_geography","sector","indicator","technology","units","year","value"
"WEO2021","SDS","AsiaPacific","Power","Capacity","RenewablesCap","GW",2020,839.83
"WEO2021","SDS","AsiaPacific","Power","Capacity","RenewablesCap","GW",2030,3341.62
"WEO2021","SDS","AsiaPacific","Power","Capacity","RenewablesCap","GW",2035,5056.55
"WEO2021","SDS","AsiaPacific","Power","Capacity","RenewablesCap","GW",2040,6908.15
"WEO2021","SDS","AsiaPacific","Power","Capacity","RenewablesCap","GW",2045,8608.01
"WEO2021","SDS","AsiaPacific","Power","Capacity","RenewablesCap","GW",2050,10036.59
"WEO2021","SDS","Brazil","Power","Capacity","RenewablesCap","GW",2010,9.29
"WEO2021","SDS","Brazil","Power","Capacity","RenewablesCap","GW",2015,21.76
"WEO2021","SDS","Brazil","Power","Capacity","RenewablesCap","GW",2019,35.81
"WEO2021","SDS","Brazil","Power","Capacity","RenewablesCap","GW",2020,41.22
"WEO2021","SDS","Brazil","Power","Capacity","RenewablesCap","GW",2030,103.15
"WEO2021","SDS","Brazil","Power","Capacity","RenewablesCap","GW",2035,121.44
"WEO2021","SDS","Brazil","Power","Capacity","RenewablesCap","GW",2040,146.85
"WEO2021","SDS","Brazil","Power","Capacity","RenewablesCap","GW",2045,181.5
"WEO2021","SDS","Brazil","Power","Capacity","RenewablesCap","GW",2050,232.01
"WEO2021","SDS","LatinAmerica","Power","Capacity","RenewablesCap","GW",2010,12.37
"WEO2021","SDS","LatinAmerica","Power","Capacity","RenewablesCap","GW",2015,30.83
"WEO2021","SDS","LatinAmerica","Power","Capacity","RenewablesCap","GW",2019,53.92
"WEO2021","SDS","LatinAmerica","Power","Capacity","RenewablesCap","GW",2020,62.73
"WEO2021","SDS","LatinAmerica","Power","Capacity","RenewablesCap","GW",2030,213.72
"WEO2021","SDS","LatinAmerica","Power","Capacity","RenewablesCap","GW",2035,291.18
"WEO2021","SDS","LatinAmerica","Power","Capacity","RenewablesCap","GW",2040,384.01
"WEO2021","SDS","LatinAmerica","Power","Capacity","RenewablesCap","GW",2045,478.79
"WEO2021","SDS","LatinAmerica","Power","Capacity","RenewablesCap","GW",2050,583.02
"WEO2021","SDS","China","Power","Capacity","RenewablesCap","GW",2010,35.94
"WEO2021","SDS","China","Power","Capacity","RenewablesCap","GW",2015,185.1
"WEO2021","SDS","China","Power","Capacity","RenewablesCap","GW",2019,438.9
"WEO2021","SDS","China","Power","Capacity","RenewablesCap","GW",2020,564.2
"WEO2021","SDS","China","Power","Capacity","RenewablesCap","GW",2030,2020.07
"WEO2021","SDS","China","Power","Capacity","RenewablesCap","GW",2035,2957.85
"WEO2021","SDS","China","Power","Capacity","RenewablesCap","GW",2040,3897.91
"WEO2021","SDS","China","Power","Capacity","RenewablesCap","GW",2045,4739.11
"WEO2021","SDS","China","Power","Capacity","RenewablesCap","GW",2050,5309.8
"WEO2021","SDS","Emerging market and developing economies","Power","Capacity","RenewablesCap","GW",2010,74.36
"WEO2021","SDS","Emerging market and developing economies","Power","Capacity","RenewablesCap","GW",2015,274.5
"WEO2021","SDS","Emerging market and developing economies","Power","Capacity","RenewablesCap","GW",2019,636.35
"WEO2021","SDS","Emerging market and developing economies","Power","Capacity","RenewablesCap","GW",2020,795.24
"WEO2021","SDS","Emerging market and developing economies","Power","Capacity","RenewablesCap","GW",2030,3532.02
"WEO2021","SDS","Emerging market and developing economies","Power","Capacity","RenewablesCap","GW",2035,5498.41
"WEO2021","SDS","Emerging market and developing economies","Power","Capacity","RenewablesCap","GW",2040,7661.54
"WEO2021","SDS","Emerging market and developing economies","Power","Capacity","RenewablesCap","GW",2045,9794.45
"WEO2021","SDS","Emerging market and developing economies","Power","Capacity","RenewablesCap","GW",2050,11695.16
"WEO2021","SDS","Eurasia","Power","Capacity","RenewablesCap","GW",2010,1.34
"WEO2021","SDS","Eurasia","Power","Capacity","RenewablesCap","GW",2015,2.07
"WEO2021","SDS","Eurasia","Power","Capacity","RenewablesCap","GW",2019,4.57
"WEO2021","SDS","Eurasia","Power","Capacity","RenewablesCap","GW",2020,6.26
"WEO2021","SDS","Eurasia","Power","Capacity","RenewablesCap","GW",2030,53.18
"WEO2021","SDS","Eurasia","Power","Capacity","RenewablesCap","GW",2035,101.48
"WEO2021","SDS","Eurasia","Power","Capacity","RenewablesCap","GW",2040,156.16
"WEO2021","SDS","Eurasia","Power","Capacity","RenewablesCap","GW",2045,198.94
"WEO2021","SDS","Eurasia","Power","Capacity","RenewablesCap","GW",2050,230.9
"WEO2021","SDS","Europe","Power","Capacity","RenewablesCap","GW",2010,150.79
"WEO2021","SDS","Europe","Power","Capacity","RenewablesCap","GW",2015,289.22
"WEO2021","SDS","Europe","Power","Capacity","RenewablesCap","GW",2019,404.18
"WEO2021","SDS","Europe","Power","Capacity","RenewablesCap","GW",2020,441.72
"WEO2021","SDS","Europe","Power","Capacity","RenewablesCap","GW",2030,1144.64
"WEO2021","SDS","Europe","Power","Capacity","RenewablesCap","GW",2035,1473.8
"WEO2021","SDS","Europe","Power","Capacity","RenewablesCap","GW",2040,1748.49
"WEO2021","SDS","Europe","Power","Capacity","RenewablesCap","GW",2045,1954.97
"WEO2021","SDS","Europe","Power","Capacity","RenewablesCap","GW",2050,2077.05
"WEO2021","SDS","EU27","Power","Capacity","RenewablesCap","GW",2010,137.33
"WEO2021","SDS","EU27","Power","Capacity","RenewablesCap","GW",2015,247.4
"WEO2021","SDS","EU27","Power","Capacity","RenewablesCap","GW",2019,324.72
"WEO2021","SDS","EU27","Power","Capacity","RenewablesCap","GW",2020,355.14
"WEO2021","SDS","EU27","Power","Capacity","RenewablesCap","GW",2030,896.03
"WEO2021","SDS","EU27","Power","Capacity","RenewablesCap","GW",2035,1131.37
"WEO2021","SDS","EU27","Power","Capacity","RenewablesCap","GW",2040,1323.86
"WEO2021","SDS","EU27","Power","Capacity","RenewablesCap","GW",2045,1449.22
"WEO2021","SDS","EU27","Power","Capacity","RenewablesCap","GW",2050,1498.59
"WEO2021","SDS","Global","Power","Capacity","RenewablesCap","GW",2010,319.61
"WEO2021","SDS","Global","Power","Capacity","RenewablesCap","GW",2015,781.48
"WEO2021","SDS","Global","Power","Capacity","RenewablesCap","GW",2019,1403.65
"WEO2021","SDS","Global","Power","Capacity","RenewablesCap","GW",2020,1661.45
"WEO2021","SDS","Global","Power","Capacity","RenewablesCap","GW",2030,6347.04
"WEO2021","SDS","Global","Power","Capacity","RenewablesCap","GW",2035,9685.95
"WEO2021","SDS","Global","Power","Capacity","RenewablesCap","GW",2040,13115.61
"WEO2021","SDS","Global","Power","Capacity","RenewablesCap","GW",2045,16081.74
"WEO2021","SDS","Global","Power","Capacity","RenewablesCap","GW",2050,18578.99
"WEO2021","SDS","India","Power","Capacity","RenewablesCap","GW",2010,17.15
"WEO2021","SDS","India","Power","Capacity","RenewablesCap","GW",2015,37.62
"WEO2021","SDS","India","Power","Capacity","RenewablesCap","GW",2019,87.11
"WEO2021","SDS","India","Power","Capacity","RenewablesCap","GW",2020,92.78
"WEO2021","SDS","India","Power","Capacity","RenewablesCap","GW",2030,608.44
"WEO2021","SDS","India","Power","Capacity","RenewablesCap","GW",2035,989.66
"WEO2021","SDS","India","Power","Capacity","RenewablesCap","GW",2040,1474.53
"WEO2021","SDS","India","Power","Capacity","RenewablesCap","GW",2045,1872.32
"WEO2021","SDS","India","Power","Capacity","RenewablesCap","GW",2050,2242.9
"WEO2021","SDS","Japan","Power","Capacity","RenewablesCap","GW",2010,11.65
"WEO2021","SDS","Japan","Power","Capacity","RenewablesCap","GW",2015,43.74
"WEO2021","SDS","Japan","Power","Capacity","RenewablesCap","GW",2019,75.69
"WEO2021","SDS","Japan","Power","Capacity","RenewablesCap","GW",2020,85.51
"WEO2021","SDS","Japan","Power","Capacity","RenewablesCap","GW",2030,179.29
"WEO2021","SDS","Japan","Power","Capacity","RenewablesCap","GW",2035,227.37
"WEO2021","SDS","Japan","Power","Capacity","RenewablesCap","GW",2040,290.69
"WEO2021","SDS","Japan","Power","Capacity","RenewablesCap","GW",2045,343.1
"WEO2021","SDS","Japan","Power","Capacity","RenewablesCap","GW",2050,369.1
"WEO2021","SDS","MiddleEast","Power","Capacity","RenewablesCap","GW",2010,0.11
"WEO2021","SDS","MiddleEast","Power","Capacity","RenewablesCap","GW",2015,0.55
"WEO2021","SDS","MiddleEast","Power","Capacity","RenewablesCap","GW",2019,5.3
"WEO2021","SDS","MiddleEast","Power","Capacity","RenewablesCap","GW",2020,6.38
"WEO2021","SDS","MiddleEast","Power","Capacity","RenewablesCap","GW",2030,176.75
"WEO2021","SDS","MiddleEast","Power","Capacity","RenewablesCap","GW",2035,316.91
"WEO2021","SDS","MiddleEast","Power","Capacity","RenewablesCap","GW",2040,477.58
"WEO2021","SDS","MiddleEast","Power","Capacity","RenewablesCap","GW",2045,752.9
"WEO2021","SDS","MiddleEast","Power","Capacity","RenewablesCap","GW",2050,1121.54
"WEO2021","SDS","NonOECD","Power","Capacity","RenewablesCap","GW",2010,75.52
"WEO2021","SDS","NonOECD","Power","Capacity","RenewablesCap","GW",2015,281.84
"WEO2021","SDS","NonOECD","Power","Capacity","RenewablesCap","GW",2019,644.24
"WEO2021","SDS","NonOECD","Power","Capacity","RenewablesCap","GW",2020,803.37
"WEO2021","SDS","NonOECD","Power","Capacity","RenewablesCap","GW",2030,3556.76
"WEO2021","SDS","NonOECD","Power","Capacity","RenewablesCap","GW",2035,5534.46
"WEO2021","SDS","NonOECD","Power","Capacity","RenewablesCap","GW",2040,7705.78
"WEO2021","SDS","NonOECD","Power","Capacity","RenewablesCap","GW",2045,9844.26
"WEO2021","SDS","NonOECD","Power","Capacity","RenewablesCap","GW",2050,11750.18
"WEO2021","SDS","NorthAmerica","Power","Capacity","RenewablesCap","GW",2010,64.72
"WEO2021","SDS","NorthAmerica","Power","Capacity","RenewablesCap","GW",2015,138.5
"WEO2021","SDS","NorthAmerica","Power","Capacity","RenewablesCap","GW",2019,228.19
"WEO2021","SDS","NorthAmerica","Power","Capacity","RenewablesCap","GW",2020,267.58
"WEO2021","SDS","NorthAmerica","Power","Capacity","RenewablesCap","GW",2030,1117.88
"WEO2021","SDS","NorthAmerica","Power","Capacity","RenewablesCap","GW",2035,1847.76
"WEO2021","SDS","NorthAmerica","Power","Capacity","RenewablesCap","GW",2040,2485.42
"WEO2021","SDS","NorthAmerica","Power","Capacity","RenewablesCap","GW",2045,2780.22
"WEO2021","SDS","NorthAmerica","Power","Capacity","RenewablesCap","GW",2050,2920.34
"WEO2021","SDS","OECD","Power","Capacity","RenewablesCap","GW",2010,231.81
"WEO2021","SDS","OECD","Power","Capacity","RenewablesCap","GW",2015,481.71
"WEO2021","SDS","OECD","Power","Capacity","RenewablesCap","GW",2019,737.3
"WEO2021","SDS","OECD","Power","Capacity","RenewablesCap","GW",2020,835.35
"WEO2021","SDS","OECD","Power","Capacity","RenewablesCap","GW",2030,2684.17
"WEO2021","SDS","OECD","Power","Capacity","RenewablesCap","GW",2035,3917.01
"WEO2021","SDS","OECD","Power","Capacity","RenewablesCap","GW",2040,5002.33
"WEO2021","SDS","OECD","Power","Capacity","RenewablesCap","GW",2045,5662.35
"WEO2021","SDS","OECD","Power","Capacity","RenewablesCap","GW",2050,6123.02
"WEO2021","SDS","Russia","Power","Capacity","RenewablesCap","GW",2010,1.33
"WEO2021","SDS","Russia","Power","Capacity","RenewablesCap","GW",2015,1.8
"WEO2021","SDS","Russia","Power","Capacity","RenewablesCap","GW",2019,2.91
"WEO2021","SDS","Russia","Power","Capacity","RenewablesCap","GW",2020,3.98
"WEO2021","SDS","Russia","Power","Capacity","RenewablesCap","GW",2030,27.52
"WEO2021","SDS","Russia","Power","Capacity","RenewablesCap","GW",2035,56
"WEO2021","SDS","Russia","Power","Capacity","RenewablesCap","GW",2040,91.35
"WEO2021","SDS","Russia","Power","Capacity","RenewablesCap","GW",2045,121.18
"WEO2021","SDS","Russia","Power","Capacity","RenewablesCap","GW",2050,142.42
"WEO2021","SDS","Southeast Asia","Power","Capacity","RenewablesCap","GW",2010,5.2
"WEO2021","SDS","Southeast Asia","Power","Capacity","RenewablesCap","GW",2015,9.72
"WEO2021","SDS","Southeast Asia","Power","Capacity","RenewablesCap","GW",2019,21.28
"WEO2021","SDS","Southeast Asia","Power","Capacity","RenewablesCap","GW",2020,33.69
"WEO2021","SDS","Southeast Asia","Power","Capacity","RenewablesCap","GW",2030,194.66
"WEO2021","SDS","Southeast Asia","Power","Capacity","RenewablesCap","GW",2035,343.7
"WEO2021","SDS","Southeast Asia","Power","Capacity","RenewablesCap","GW",2040,494.94
"WEO2021","SDS","Southeast Asia","Power","Capacity","RenewablesCap","GW",2045,680.48
"WEO2021","SDS","Southeast Asia","Power","Capacity","RenewablesCap","GW",2050,840.45
"WEO2021","SDS","US","Power","Capacity","RenewablesCap","GW",2010,56.59
"WEO2021","SDS","US","Power","Capacity","RenewablesCap","GW",2015,116.65
"WEO2021","SDS","US","Power","Capacity","RenewablesCap","GW",2019,196.45
"WEO2021","SDS","US","Power","Capacity","RenewablesCap","GW",2020,232.7
"WEO2021","SDS","US","Power","Capacity","RenewablesCap","GW",2030,1002.53
"WEO2021","SDS","US","Power","Capacity","RenewablesCap","GW",2035,1669.41
"WEO2021","SDS","US","Power","Capacity","RenewablesCap","GW",2040,2238.32
"WEO2021","SDS","US","Power","Capacity","RenewablesCap","GW",2045,2467.65
"WEO2021","SDS","US","Power","Capacity","RenewablesCap","GW",2050,2562.3
"WEO2021","STEPS","Advanced economies","Power","Capacity","RenewablesCap","GW",2010,232.97
"WEO2021","STEPS","Advanced economies","Power","Capacity","RenewablesCap","GW",2015,489.06
"WEO2021","STEPS","Advanced economies","Power","Capacity","RenewablesCap","GW",2019,745.17
"WEO2021","STEPS","Advanced economies","Power","Capacity","RenewablesCap","GW",2020,843.48
"WEO2021","STEPS","Advanced economies","Power","Capacity","RenewablesCap","GW",2030,1857.88
"WEO2021","STEPS","Advanced economies","Power","Capacity","RenewablesCap","GW",2035,2256.23
"WEO2021","STEPS","Advanced economies","Power","Capacity","RenewablesCap","GW",2040,2554.61
"WEO2021","STEPS","Advanced economies","Power","Capacity","RenewablesCap","GW",2045,2812.46
"WEO2021","STEPS","Advanced economies","Power","Capacity","RenewablesCap","GW",2050,3064.39
"WEO2021","STEPS","Africa","Power","Capacity","RenewablesCap","GW",2010,1.29
"WEO2021","STEPS","Africa","Power","Capacity","RenewablesCap","GW",2015,5.6
"WEO2021","STEPS","Africa","Power","Capacity","RenewablesCap","GW",2019,12.46
"WEO2021","STEPS","Africa","Power","Capacity","RenewablesCap","GW",2020,14.23
"WEO2021","STEPS","Africa","Power","Capacity","RenewablesCap","GW",2030,81.19
"WEO2021","STEPS","Africa","Power","Capacity","RenewablesCap","GW",2035,142.38
"WEO2021","STEPS","Africa","Power","Capacity","RenewablesCap","GW",2040,202.37
"WEO2021","STEPS","Africa","Power","Capacity","RenewablesCap","GW",2045,256.83
"WEO2021","STEPS","Africa","Power","Capacity","RenewablesCap","GW",2050,306.04
"WEO2021","STEPS","AsiaPacific","Power","Capacity","RenewablesCap","GW",2010,76.68
"WEO2021","STEPS","AsiaPacific","Power","Capacity","RenewablesCap","GW",2015,296.77
"WEO2021","STEPS","AsiaPacific","Power","Capacity","RenewablesCap","GW",2019,672.91
"WEO2021","STEPS","AsiaPacific","Power","Capacity","RenewablesCap","GW",2020,839.83
"WEO2021","STEPS","AsiaPacific","Power","Capacity","RenewablesCap","GW",2030,2520.29
"WEO2021","STEPS","AsiaPacific","Power","Capacity","RenewablesCap","GW",2035,3473.17
"WEO2021","STEPS","AsiaPacific","Power","Capacity","RenewablesCap","GW",2040,4407.3
"WEO2021","STEPS","AsiaPacific","Power","Capacity","RenewablesCap","GW",2045,5262.1
"WEO2021","STEPS","AsiaPacific","Power","Capacity","RenewablesCap","GW",2050,5998.72
"WEO2021","STEPS","Brazil","Power","Capacity","RenewablesCap","GW",2010,9.29
"WEO2021","STEPS","Brazil","Power","Capacity","RenewablesCap","GW",2015,21.76
"WEO2021","STEPS","Brazil","Power","Capacity","RenewablesCap","GW",2019,35.81
"WEO2021","STEPS","Brazil","Power","Capacity","RenewablesCap","GW",2020,41.22
"WEO2021","STEPS","Brazil","Power","Capacity","RenewablesCap","GW",2030,97.54
"WEO2021","STEPS","Brazil","Power","Capacity","RenewablesCap","GW",2035,116.99
"WEO2021","STEPS","Brazil","Power","Capacity","RenewablesCap","GW",2040,137.43
"WEO2021","STEPS","Brazil","Power","Capacity","RenewablesCap","GW",2045,163.11
"WEO2021","STEPS","Brazil","Power","Capacity","RenewablesCap","GW",2050,191.15
"WEO2021","STEPS","LatinAmerica","Power","Capacity","RenewablesCap","GW",2010,12.37
"WEO2021","STEPS","LatinAmerica","Power","Capacity","RenewablesCap","GW",2015,30.83
"WEO2021","STEPS","LatinAmerica","Power","Capacity","RenewablesCap","GW",2019,53.92
"WEO2021","STEPS","LatinAmerica","Power","Capacity","RenewablesCap","GW",2020,62.73
"WEO2021","STEPS","LatinAmerica","Power","Capacity","RenewablesCap","GW",2030,166.45
"WEO2021","STEPS","LatinAmerica","Power","Capacity","RenewablesCap","GW",2035,208.02
"WEO2021","STEPS","LatinAmerica","Power","Capacity","RenewablesCap","GW",2040,251.94
"WEO2021","STEPS","LatinAmerica","Power","Capacity","RenewablesCap","GW",2045,301.51
"WEO2021","STEPS","LatinAmerica","Power","Capacity","RenewablesCap","GW",2050,351.08
"WEO2021","STEPS","China","Power","Capacity","RenewablesCap","GW",2010,35.94
"WEO2021","STEPS","China","Power","Capacity","RenewablesCap","GW",2015,185.1
"WEO2021","STEPS","China","Power","Capacity","RenewablesCap","GW",2019,438.9
"WEO2021","STEPS","China","Power","Capacity","RenewablesCap","GW",2020,564.2
"WEO2021","STEPS","China","Power","Capacity","RenewablesCap","GW",2030,1683.89
"WEO2021","STEPS","China","Power","Capacity","RenewablesCap","GW",2035,2215.21
"WEO2021","STEPS","China","Power","Capacity","RenewablesCap","GW",2040,2672.33
"WEO2021","STEPS","China","Power","Capacity","RenewablesCap","GW",2045,3032.82
"WEO2021","STEPS","China","Power","Capacity","RenewablesCap","GW",2050,3318.22
"WEO2021","STEPS","Emerging market and developing economies","Power","Capacity","RenewablesCap","GW",2010,74.36
"WEO2021","STEPS","Emerging market and developing economies","Power","Capacity","RenewablesCap","GW",2015,274.5
"WEO2021","STEPS","Emerging market and developing economies","Power","Capacity","RenewablesCap","GW",2019,636.35
"WEO2021","STEPS","Emerging market and developing economies","Power","Capacity","RenewablesCap","GW",2020,795.24
"WEO2021","STEPS","Emerging market and developing economies","Power","Capacity","RenewablesCap","GW",2030,2528.75
"WEO2021","STEPS","Emerging market and developing economies","Power","Capacity","RenewablesCap","GW",2035,3563.34
"WEO2021","STEPS","Emerging market and developing economies","Power","Capacity","RenewablesCap","GW",2040,4611.41
"WEO2021","STEPS","Emerging market and developing economies","Power","Capacity","RenewablesCap","GW",2045,5584.44
"WEO2021","STEPS","Emerging market and developing economies","Power","Capacity","RenewablesCap","GW",2050,6447.93
"WEO2021","STEPS","Eurasia","Power","Capacity","RenewablesCap","GW",2010,1.34
"WEO2021","STEPS","Eurasia","Power","Capacity","RenewablesCap","GW",2015,2.07
"WEO2021","STEPS","Eurasia","Power","Capacity","RenewablesCap","GW",2019,4.57
"WEO2021","STEPS","Eurasia","Power","Capacity","RenewablesCap","GW",2020,6.26
"WEO2021","STEPS","Eurasia","Power","Capacity","RenewablesCap","GW",2030,27.38
"WEO2021","STEPS","Eurasia","Power","Capacity","RenewablesCap","GW",2035,39.65
