"Scenario","Region","Sector","Units","Variable_class","Sub_variable_class_1","Sub_variable_class_2","year","value"
"RPS","IND","Power","GW","Capacity","Electricity generation","Hydro","2033",61.4194964
"RPS","IDN","Power","GW","Capacity","Electricity generation","Hydro","2033",12.00881517
"RPS","JPN","Power","GW","Capacity","Electricity generation","Hydro","2033",19.49307475
"RPS","MENA","Power","GW","Capacity","Electricity generation","Hydro","2033",49.78458826
"RPS","RUS","Power","GW","Capacity","Electricity generation","Hydro","2033",59.50891096
"RPS","SA","Power","GW","Capacity","Electricity generation","Hydro","2033",23.71772507
"RPS","ZAF","Power","GW","Capacity","Electricity generation","Hydro","2033",0.684729415
"RPS","SEAO","Power","GW","Capacity","Electricity generation","Hydro","2033",106.4849313
"RPS","KOR","Power","GW","Capacity","Electricity generation","Hydro","2033",0.869148179
"RPS","SSA","Power","GW","Capacity","Electricity generation","Hydro","2033",58.58184089
"RPS","GBR","Power","GW","Capacity","Electricity generation","Hydro","2033",1.609208505
"RPS","USA","Power","GW","Capacity","Electricity generation","Hydro","2033",93.13077793
"RPS","WEU","Power","GW","Capacity","Electricity generation","Hydro","2033",138.3794372
"RPS","WORLD","Power","GW","Capacity","Electricity generation","Hydro","2033",1469.656504
"RPS","AUS","Power","GW","Capacity","Electricity generation","Biomass","2033",2.667053483
"RPS","BRA","Power","GW","Capacity","Electricity generation","Biomass","2033",23.07225443
"RPS","CAN","Power","GW","Capacity","Electricity generation","Biomass","2033",6.320725834
"RPS","CHN","Power","GW","Capacity","Electricity generation","Biomass","2033",46.68813542
"RPS","CSA","Power","GW","Capacity","Electricity generation","Biomass","2033",12.58433225
"RPS","EEU","Power","GW","Capacity","Electricity generation","Biomass","2033",7.441159024
"RPS","EURA","Power","GW","Capacity","Electricity generation","Biomass","2033",0.910718856
"RPS","GCC","Power","GW","Capacity","Electricity generation","Biomass","2033",0.002781178
"RPS","IND","Power","GW","Capacity","Electricity generation","Biomass","2033",78.49824327
"RPS","IDN","Power","GW","Capacity","Electricity generation","Biomass","2033",12.1802326
"RPS","JPN","Power","GW","Capacity","Electricity generation","Biomass","2033",7.232649049
"RPS","MENA","Power","GW","Capacity","Electricity generation","Biomass","2033",2.452239586
"RPS","RUS","Power","GW","Capacity","Electricity generation","Biomass","2033",2.910416283
"RPS","SA","Power","GW","Capacity","Electricity generation","Biomass","2033",0.746054241
"RPS","ZAF","Power","GW","Capacity","Electricity generation","Biomass","2033",1.355543272
"RPS","SEAO","Power","GW","Capacity","Electricity generation","Biomass","2033",9.811849706
"RPS","KOR","Power","GW","Capacity","Electricity generation","Biomass","2033",3.066486806
"RPS","SSA","Power","GW","Capacity","Electricity generation","Biomass","2033",2.62830906
"RPS","GBR","Power","GW","Capacity","Electricity generation","Biomass","2033",10.69495404
"RPS","USA","Power","GW","Capacity","Electricity generation","Biomass","2033",25.03758287
"RPS","WEU","Power","GW","Capacity","Electricity generation","Biomass","2033",48.28204911
"RPS","WORLD","Power","GW","Capacity","Electricity generation","Biomass","2033",304.5837704
"RPS","AUS","Power","GW","Capacity","Electricity generation","Biomass CCS","2033",0
"RPS","BRA","Power","GW","Capacity","Electricity generation","Biomass CCS","2033",0
"RPS","CAN","Power","GW","Capacity","Electricity generation","Biomass CCS","2033",0
"RPS","CHN","Power","GW","Capacity","Electricity generation","Biomass CCS","2033",0
"RPS","CSA","Power","GW","Capacity","Electricity generation","Biomass CCS","2033",0
"RPS","EEU","Power","GW","Capacity","Electricity generation","Biomass CCS","2033",0
"RPS","EURA","Power","GW","Capacity","Electricity generation","Biomass CCS","2033",0
"RPS","GCC","Power","GW","Capacity","Electricity generation","Biomass CCS","2033",0
"RPS","IND","Power","GW","Capacity","Electricity generation","Biomass CCS","2033",0
"RPS","IDN","Power","GW","Capacity","Electricity generation","Biomass CCS","2033",0
"RPS","JPN","Power","GW","Capacity","Electricity generation","Biomass CCS","2033",0
"RPS","MENA","Power","GW","Capacity","Electricity generation","Biomass CCS","2033",0
"RPS","RUS","Power","GW","Capacity","Electricity generation","Biomass CCS","2033",0
"RPS","SA","Power","GW","Capacity","Electricity generation","Biomass CCS","2033",0
"RPS","ZAF","Power","GW","Capacity","Electricity generation","Biomass CCS","2033",0
"RPS","SEAO","Power","GW","Capacity","Electricity generation","Biomass CCS","2033",0
"RPS","KOR","Power","GW","Capacity","Electricity generation","Biomass CCS","2033",0
"RPS","SSA","Power","GW","Capacity","Electricity generation","Biomass CCS","2033",0
"RPS","GBR","Power","GW","Capacity","Electricity generation","Biomass CCS","2033",0
"RPS","USA","Power","GW","Capacity","Electricity generation","Biomass CCS","2033",0
"RPS","WEU","Power","GW","Capacity","Electricity generation","Biomass CCS","2033",0
"RPS","WORLD","Power","GW","Capacity","Electricity generation","Biomass CCS","2033",0
"RPS","AUS","Power","GW","Capacity","Electricity generation","Solar","2033",58.30796045
"RPS","BRA","Power","GW","Capacity","Electricity generation","Solar","2033",19.08411513
"RPS","CAN","Power","GW","Capacity","Electricity generation","Solar","2033",35.70383201
"RPS","CHN","Power","GW","Capacity","Electricity generation","Solar","2033",2202.271631
"RPS","CSA","Power","GW","Capacity","Electricity generation","Solar","2033",191.0579569
"RPS","EEU","Power","GW","Capacity","Electricity generation","Solar","2033",163.9315846
"RPS","EURA","Power","GW","Capacity","Electricity generation","Solar","2033",99.36913754
"RPS","GCC","Power","GW","Capacity","Electricity generation","Solar","2033",198.4362139
"RPS","IND","Power","GW","Capacity","Electricity generation","Solar","2033",659.4025279
"RPS","IDN","Power","GW","Capacity","Electricity generation","Solar","2033",273.4187535
"RPS","JPN","Power","GW","Capacity","Electricity generation","Solar","2033",342.2260281
"RPS","MENA","Power","GW","Capacity","Electricity generation","Solar","2033",314.9925963
"RPS","RUS","Power","GW","Capacity","Electricity generation","Solar","2033",263.2484709
"RPS","SA","Power","GW","Capacity","Electricity generation","Solar","2033",77.15252488
"RPS","ZAF","Power","GW","Capacity","Electricity generation","Solar","2033",82.65853684
"RPS","SEAO","Power","GW","Capacity","Electricity generation","Solar","2033",287.0121948
"RPS","KOR","Power","GW","Capacity","Electricity generation","Solar","2033",154.9622674
"RPS","SSA","Power","GW","Capacity","Electricity generation","Solar","2033",112.582393
"RPS","GBR","Power","GW","Capacity","Electricity generation","Solar","2033",51.37949814
"RPS","USA","Power","GW","Capacity","Electricity generation","Solar","2033",1284.934487
"RPS","WEU","Power","GW","Capacity","Electricity generation","Solar","2033",422.1325455
"RPS","WORLD","Power","GW","Capacity","Electricity generation","Solar","2033",7294.265256
"RPS","AUS","Power","GW","Capacity","Electricity generation","Onshore wind","2033",37.09951964
"RPS","BRA","Power","GW","Capacity","Electricity generation","Onshore wind","2033",29.68895649
"RPS","CAN","Power","GW","Capacity","Electricity generation","Onshore wind","2033",36.59295189
"RPS","CHN","Power","GW","Capacity","Electricity generation","Onshore wind","2033",1380.655418
"RPS","CSA","Power","GW","Capacity","Electricity generation","Onshore wind","2033",162.5231568
"RPS","EEU","Power","GW","Capacity","Electricity generation","Onshore wind","2033",32.46512117
"RPS","EURA","Power","GW","Capacity","Electricity generation","Onshore wind","2033",71.50419524
"RPS","GCC","Power","GW","Capacity","Electricity generation","Onshore wind","2033",13.23106135
"RPS","IND","Power","GW","Capacity","Electricity generation","Onshore wind","2033",389.7842831
"RPS","IDN","Power","GW","Capacity","Electricity generation","Onshore wind","2033",53.19627564
"RPS","JPN","Power","GW","Capacity","Electricity generation","Onshore wind","2033",29.38465042
"RPS","MENA","Power","GW","Capacity","Electricity generation","Onshore wind","2033",210.063081
"RPS","RUS","Power","GW","Capacity","Electricity generation","Onshore wind","2033",48.44799089
"RPS","SA","Power","GW","Capacity","Electricity generation","Onshore wind","2033",42.40982079
"RPS","ZAF","Power","GW","Capacity","Electricity generation","Onshore wind","2033",38.82375631
"RPS","SEAO","Power","GW","Capacity","Electricity generation","Onshore wind","2033",127.5992689
"RPS","KOR","Power","GW","Capacity","Electricity generation","Onshore wind","2033",30.37385354
"RPS","SSA","Power","GW","Capacity","Electricity generation","Onshore wind","2033",75.3392521
"RPS","GBR","Power","GW","Capacity","Electricity generation","Onshore wind","2033",33.10478417
"RPS","USA","Power","GW","Capacity","Electricity generation","Onshore wind","2033",223.912122
"RPS","WEU","Power","GW","Capacity","Electricity generation","Onshore wind","2033",257.9751438
"RPS","WORLD","Power","GW","Capacity","Electricity generation","Onshore wind","2033",3324.174663
"RPS","AUS","Power","GW","Capacity","Electricity generation","Offshore wind","2033",4.61149801
"RPS","BRA","Power","GW","Capacity","Electricity generation","Offshore wind","2033",2.334556622
"RPS","CAN","Power","GW","Capacity","Electricity generation","Offshore wind","2033",7.060867463
"RPS","CHN","Power","GW","Capacity","Electricity generation","Offshore wind","2033",103.7168393
"RPS","CSA","Power","GW","Capacity","Electricity generation","Offshore wind","2033",13.50759865
"RPS","EEU","Power","GW","Capacity","Electricity generation","Offshore wind","2033",8.039711153
"RPS","EURA","Power","GW","Capacity","Electricity generation","Offshore wind","2033",11.31385803
"RPS","GCC","Power","GW","Capacity","Electricity generation","Offshore wind","2033",2.999843001
"RPS","IND","Power","GW","Capacity","Electricity generation","Offshore wind","2033",25.03377391
"RPS","IDN","Power","GW","Capacity","Electricity generation","Offshore wind","2033",14.49121477
"RPS","JPN","Power","GW","Capacity","Electricity generation","Offshore wind","2033",20.89942383
"RPS","MENA","Power","GW","Capacity","Electricity generation","Offshore wind","2033",17.44768732
"RPS","RUS","Power","GW","Capacity","Electricity generation","Offshore wind","2033",11.02964144
"RPS","SA","Power","GW","Capacity","Electricity generation","Offshore wind","2033",2.988191811
"RPS","ZAF","Power","GW","Capacity","Electricity generation","Offshore wind","2033",4.180634975
"RPS","SEAO","Power","GW","Capacity","Electricity generation","Offshore wind","2033",17.66092113
"RPS","KOR","Power","GW","Capacity","Electricity generation","Offshore wind","2033",18.05387272
"RPS","SSA","Power","GW","Capacity","Electricity generation","Offshore wind","2033",4.820569337
"RPS","GBR","Power","GW","Capacity","Electricity generation","Offshore wind","2033",23.83168612
"RPS","USA","Power","GW","Capacity","Electricity generation","Offshore wind","2033",152.4394978
"RPS","WEU","Power","GW","Capacity","Electricity generation","Offshore wind","2033",34.93947696
"RPS","WORLD","Power","GW","Capacity","Electricity generation","Offshore wind","2033",501.4013644
"RPS","AUS","Power","GW","Capacity","Electricity generation","Hydrogen","2033",7.09616822
"RPS","BRA","Power","GW","Capacity","Electricity generation","Hydrogen","2033",12.30213862
"RPS","CAN","Power","GW","Capacity","Electricity generation","Hydrogen","2033",18.53570071
"RPS","CHN","Power","GW","Capacity","Electricity generation","Hydrogen","2033",222.8361334
"RPS","CSA","Power","GW","Capacity","Electricity generation","Hydrogen","2033",0
"RPS","EEU","Power","GW","Capacity","Electricity generation","Hydrogen","2033",33.83663892
"RPS","EURA","Power","GW","Capacity","Electricity generation","Hydrogen","2033",0
"RPS","GCC","Power","GW","Capacity","Electricity generation","Hydrogen","2033",0
"RPS","IND","Power","GW","Capacity","Electricity generation","Hydrogen","2033",0
"RPS","IDN","Power","GW","Capacity","Electricity generation","Hydrogen","2033",0
"RPS","JPN","Power","GW","Capacity","Electricity generation","Hydrogen","2033",24.80001356
"RPS","MENA","Power","GW","Capacity","Electricity generation","Hydrogen","2033",0
"RPS","RUS","Power","GW","Capacity","Electricity generation","Hydrogen","2033",0
"RPS","SA","Power","GW","Capacity","Electricity generation","Hydrogen","2033",0
"RPS","ZAF","Power","GW","Capacity","Electricity generation","Hydrogen","2033",5.627701518
"RPS","SEAO","Power","GW","Capacity","Electricity generation","Hydrogen","2033",0
"RPS","KOR","Power","GW","Capacity","Electricity generation","Hydrogen","2033",14.41046774
"RPS","SSA","Power","GW","Capacity","Electricity generation","Hydrogen","2033",0
"RPS","GBR","Power","GW","Capacity","Electricity generation","Hydrogen","2033",17.8314315
"RPS","USA","Power","GW","Capacity","Electricity generation","Hydrogen","2033",121.0844237
"RPS","WEU","Power","GW","Capacity","Electricity generation","Hydrogen","2033",101.9586902
"RPS","WORLD","Power","GW","Capacity","Electricity generation","Hydrogen","2033",0
"RPS","AUS","Total","PJ","Primary energy demand","Oil",NA,"2033",1171.276668
"RPS","BRA","Total","PJ","Primary energy demand","Oil",NA,"2033",3458.529766
"RPS","CAN","Total","PJ","Primary energy demand","Oil",NA,"2033",2285.097436
"RPS","CHN","Total","PJ","Primary energy demand","Oil",NA,"2033",27417.72699
"RPS","CSA","Total","PJ","Primary energy demand","Oil",NA,"2033",7177.796266
"RPS","EEU","Total","PJ","Primary energy demand","Oil",NA,"2033",1467.771789
"RPS","EURA","Total","PJ","Primary energy demand","Oil",NA,"2033",2608.004063
"RPS","GCC","Total","PJ","Primary energy demand","Oil",NA,"2033",7514.213064
"RPS","IND","Total","PJ","Primary energy demand","Oil",NA,"2033",12862.68949
"RPS","IDN","Total","PJ","Primary energy demand","Oil",NA,"2033",3293.788376
"RPS","JPN","Total","PJ","Primary energy demand","Oil",NA,"2033",3837.534354
"RPS","MENA","Total","PJ","Primary energy demand","Oil",NA,"2033",11469.51958
"RPS","RUS","Total","PJ","Primary energy demand","Oil",NA,"2033",4372.114292
"RPS","SA","Total","PJ","Primary energy demand","Oil",NA,"2033",3071.214152
"RPS","ZAF","Total","PJ","Primary energy demand","Oil",NA,"2033",1016.05422
"RPS","SEAO","Total","PJ","Primary energy demand","Oil",NA,"2033",11757.79667
"RPS","KOR","Total","PJ","Primary energy demand","Oil",NA,"2033",3669.263529
"RPS","SSA","Total","PJ","Primary energy demand","Oil",NA,"2033",5129.562904
"RPS","GBR","Total","PJ","Primary energy demand","Oil",NA,"2033",1499.471631
"RPS","USA","Total","PJ","Primary energy demand","Oil",NA,"2033",19862.20997
"RPS","WEU","Total","PJ","Primary energy demand","Oil",NA,"2033",10298.76088
"RPS","WORLD","Total","PJ","Primary energy demand","Oil",NA,"2033",145240.3961
"RPS","AUS","Total","PJ","Primary energy demand","Natural gas",NA,"2033",954.607243
"RPS","BRA","Total","PJ","Primary energy demand","Natural gas",NA,"2033",1181.21357
"RPS","CAN","Total","PJ","Primary energy demand","Natural gas",NA,"2033",2726.603444
"RPS","CHN","Total","PJ","Primary energy demand","Natural gas",NA,"2033",8205.084997
"RPS","CSA","Total","PJ","Primary energy demand","Natural gas",NA,"2033",4231.476082
"RPS","EEU","Total","PJ","Primary energy demand","Natural gas",NA,"2033",1646.362136
"RPS","EURA","Total","PJ","Primary energy demand","Natural gas",NA,"2033",3942.394848
"RPS","GCC","Total","PJ","Primary energy demand","Natural gas",NA,"2033",6715.702339
"RPS","IND","Total","PJ","Primary energy demand","Natural gas",NA,"2033",2700.231225
"RPS","IDN","Total","PJ","Primary energy demand","Natural gas",NA,"2033",1512.108422
"RPS","JPN","Total","PJ","Primary energy demand","Natural gas",NA,"2033",1676.420083
