scenario,scenario_geography,technology,year,capacity_factor,units
MESSAGE_NDC,Asia (R5),GasCap,2053,0.2012697050438927,GW
MESSAGE_NDC,Asia (R5),GasCap,2054,0.2017698020150802,GW
MESSAGE_NDC,Asia (R5),GasCap,2055,0.20224697452379195,GW
MESSAGE_NDC,Asia (R5),GasCap,2056,0.20343591604252534,GW
MESSAGE_NDC,Asia (R5),GasCap,2057,0.20459141337400058,GW
MESSAGE_NDC,Asia (R5),GasCap,2058,0.20571485809251341,GW
MESSAGE_NDC,Asia (R5),GasCap,2059,0.20680756562606412,GW
MESSAGE_NDC,Asia (R5),GasCap,2060,0.20787078039443208,GW
MESSAGE_NDC,Asia (R5),GasCap,2061,0.20656414918324853,GW
MESSAGE_NDC,Asia (R5),GasCap,2062,0.20527922525031914,GW
MESSAGE_NDC,Asia (R5),GasCap,2063,0.2040154721121362,GW
MESSAGE_NDC,Asia (R5),GasCap,2064,0.20277237081927227,GW
MESSAGE_NDC,Asia (R5),GasCap,2065,0.20154941924584494,GW
MESSAGE_NDC,Asia (R5),GasCap,2066,0.20034613141325577,GW
MESSAGE_NDC,Asia (R5),GasCap,2067,0.1991620368462901,GW
MESSAGE_NDC,Asia (R5),GasCap,2068,0.19799667995978404,GW
MESSAGE_NDC,Asia (R5),GasCap,2069,0.19684961947418061,GW
MESSAGE_NDC,Asia (R5),GasCap,2070,0.1957204278583992,GW
MESSAGE_NDC,Asia (R5),GasCap,2071,0.19366133673221061,GW
MESSAGE_NDC,Asia (R5),GasCap,2072,0.1916163962319527,GW
MESSAGE_NDC,Asia (R5),GasCap,2073,0.18958546098679982,GW
MESSAGE_NDC,Asia (R5),GasCap,2074,0.1875683876103432,GW
MESSAGE_NDC,Asia (R5),GasCap,2075,0.18556503466684562,GW
MESSAGE_NDC,Asia (R5),GasCap,2076,0.18357526263818166,GW
MESSAGE_NDC,Asia (R5),GasCap,2077,0.1815989338914483,GW
MESSAGE_NDC,Asia (R5),GasCap,2078,0.17963591264723008,GW
MESSAGE_NDC,Asia (R5),GasCap,2079,0.17768606494850253,GW
MESSAGE_NDC,Asia (R5),GasCap,2080,0.17574925863016044,GW
MESSAGE_NDC,Asia (R5),GasCap,2081,0.17096358877657125,GW
MESSAGE_NDC,Asia (R5),GasCap,2082,0.16606600454871903,GW
MESSAGE_NDC,Asia (R5),GasCap,2083,0.16105253377280063,GW
MESSAGE_NDC,Asia (R5),GasCap,2084,0.15591901404540093,GW
MESSAGE_NDC,Asia (R5),GasCap,2085,0.15066108120774685,GW
MESSAGE_NDC,Asia (R5),GasCap,2086,0.14527415697168783,GW
MESSAGE_NDC,Asia (R5),GasCap,2087,0.1397534356236611,GW
MESSAGE_NDC,Asia (R5),GasCap,2088,0.13409386972548287,GW
MESSAGE_NDC,Asia (R5),GasCap,2089,0.1282901547225372,GW
MESSAGE_NDC,Asia (R5),GasCap,2090,0.12233671236070622,GW
MESSAGE_NDC,Asia (R5),GasCap,2091,0.12130553109263151,GW
MESSAGE_NDC,Asia (R5),GasCap,2092,0.12031067035482708,GW
MESSAGE_NDC,Asia (R5),GasCap,2093,0.1193502444205623,GW
MESSAGE_NDC,Asia (R5),GasCap,2094,0.11842249588250603,GW
MESSAGE_NDC,Asia (R5),GasCap,2095,0.11752578492049957,GW
MESSAGE_NDC,Asia (R5),GasCap,2096,0.11665857962873998,GW
MESSAGE_NDC,Asia (R5),GasCap,2097,0.11581944728234096,GW
MESSAGE_NDC,Asia (R5),GasCap,2098,0.11500704643853446,GW
MESSAGE_NDC,Asia (R5),GasCap,2099,0.1142201197809122,GW
MESSAGE_NDC,Asia (R5),GasCap,2100,0.11345748762641863,GW
MESSAGE_NDC,Asia (R5),GasCap,2101,0.11453789383055904,GW
MESSAGE_NDC,Asia (R5),GasCap,2102,0.11588829761530932,GW
MESSAGE_NDC,Asia (R5),GasCap,2103,0.11762436132761381,GW
MESSAGE_NDC,Asia (R5),GasCap,2104,0.1199388159756721,GW
MESSAGE_NDC,Asia (R5),GasCap,2105,0.12317848243538349,GW
MESSAGE_NDC,Asia (R5),GasCap,2106,0.12803673555716164,GW
MESSAGE_NDC,Asia (R5),GasCap,2107,0.13613050161770063,GW
MESSAGE_NDC,Asia (R5),GasCap,2108,0.1523055859517209,GW
MESSAGE_NDC,Asia (R5),GasCap,2109,0.20073148603306407,GW
MESSAGE_NDC,Asia (R5),GasCap,2110,1,GW
REMIND_NDC,Asia (R5),GasCap,2021,0.3608845965924305,GW
REMIND_NDC,Asia (R5),GasCap,2022,0.36541481396030384,GW
REMIND_NDC,Asia (R5),GasCap,2023,0.3696000411735689,GW
REMIND_NDC,Asia (R5),GasCap,2024,0.3734782408574651,GW
REMIND_NDC,Asia (R5),GasCap,2025,0.3770820028477084,GW
REMIND_NDC,Asia (R5),GasCap,2026,0.3772894343064238,GW
REMIND_NDC,Asia (R5),GasCap,2027,0.3774768449901472,GW
REMIND_NDC,Asia (R5),GasCap,2028,0.3776469999928907,GW
REMIND_NDC,Asia (R5),GasCap,2029,0.3778021776310765,GW
REMIND_NDC,Asia (R5),GasCap,2030,0.37794427204562836,GW
REMIND_NDC,Asia (R5),GasCap,2031,0.3733927346565447,GW
REMIND_NDC,Asia (R5),GasCap,2032,0.3690275525865458,GW
REMIND_NDC,Asia (R5),GasCap,2033,0.3648375104097375,GW
REMIND_NDC,Asia (R5),GasCap,2034,0.36081227497190227,GW
REMIND_NDC,Asia (R5),GasCap,2035,0.35694231030789436,GW
REMIND_NDC,Asia (R5),GasCap,2036,0.35211292872886935,GW
REMIND_NDC,Asia (R5),GasCap,2037,0.34717581681876536,GW
REMIND_NDC,Asia (R5),GasCap,2038,0.3421273291631717,GW
REMIND_NDC,Asia (R5),GasCap,2039,0.33696365399837297,GW
REMIND_NDC,Asia (R5),GasCap,2040,0.33168080361318764,GW
REMIND_NDC,Asia (R5),GasCap,2041,0.3303844242478626,GW
REMIND_NDC,Asia (R5),GasCap,2042,0.3290005833851773,GW
REMIND_NDC,Asia (R5),GasCap,2043,0.32752012101798506,GW
REMIND_NDC,Asia (R5),GasCap,2044,0.32593255174233254,GW
REMIND_NDC,Asia (R5),GasCap,2045,0.3242258160394911,GW
REMIND_NDC,Asia (R5),GasCap,2046,0.32517029156283134,GW
REMIND_NDC,Asia (R5),GasCap,2047,0.32620180058383047,GW
REMIND_NDC,Asia (R5),GasCap,2048,0.32733295438381815,GW
REMIND_NDC,Asia (R5),GasCap,2049,0.3285789244263672,GW
REMIND_NDC,Asia (R5),GasCap,2050,0.3299581267616894,GW
REMIND_NDC,Asia (R5),GasCap,2051,0.327401209848706,GW
REMIND_NDC,Asia (R5),GasCap,2052,0.3245349532443871,GW
REMIND_NDC,Asia (R5),GasCap,2053,0.321299605989347,GW
REMIND_NDC,Asia (R5),GasCap,2054,0.3176189697753344,GW
REMIND_NDC,Asia (R5),GasCap,2055,0.3133943214930246,GW
REMIND_NDC,Asia (R5),GasCap,2056,0.3140833060841023,GW
REMIND_NDC,Asia (R5),GasCap,2057,0.3148836412849925,GW
REMIND_NDC,Asia (R5),GasCap,2058,0.31582469416462117,GW
REMIND_NDC,Asia (R5),GasCap,2059,0.3169471539825724,GW
REMIND_NDC,Asia (R5),GasCap,2060,0.31830907065962,GW
REMIND_NDC,Asia (R5),GasCap,2061,0.31841070951431655,GW
REMIND_NDC,Asia (R5),GasCap,2062,0.318533547492199,GW
REMIND_NDC,Asia (R5),GasCap,2063,0.3186849891348977,GW
REMIND_NDC,Asia (R5),GasCap,2064,0.3188763417765362,GW
REMIND_NDC,Asia (R5),GasCap,2065,0.31912577715518453,GW
REMIND_NDC,Asia (R5),GasCap,2066,0.3194644724430137,GW
REMIND_NDC,Asia (R5),GasCap,2067,0.3199507805724983,GW
REMIND_NDC,Asia (R5),GasCap,2068,0.32070809037044123,GW
REMIND_NDC,Asia (R5),GasCap,2069,0.3220504285345498,GW
REMIND_NDC,Asia (R5),GasCap,2070,0.3250823392287825,GW
REMIND_NDC,Asia (R5),GasCap,2071,0.3250797297343204,GW
REMIND_NDC,Asia (R5),GasCap,2072,0.3250764679251554,GW
REMIND_NDC,Asia (R5),GasCap,2073,0.32507227426669516,GW
REMIND_NDC,Asia (R5),GasCap,2074,0.3250666828903913,GW
REMIND_NDC,Asia (R5),GasCap,2075,0.3250588552867024,GW
REMIND_NDC,Asia (R5),GasCap,2076,0.3250471145879761,GW
REMIND_NDC,Asia (R5),GasCap,2077,0.325027548641357,GW
REMIND_NDC,Asia (R5),GasCap,2078,0.32498842381380577,GW
REMIND_NDC,Asia (R5),GasCap,2079,0.3248711058260381,GW
REMIND_NDC,Asia (R5),GasCap,2080,0,GW
REMIND_NDC,Asia (R5),GasCap,2081,0,GW
REMIND_NDC,Asia (R5),GasCap,2082,0,GW
REMIND_NDC,Asia (R5),GasCap,2083,0,GW
REMIND_NDC,Asia (R5),GasCap,2084,0,GW
REMIND_NDC,Asia (R5),GasCap,2085,0,GW
REMIND_NDC,Asia (R5),GasCap,2086,0,GW
REMIND_NDC,Asia (R5),GasCap,2087,0,GW
REMIND_NDC,Asia (R5),GasCap,2088,0,GW
REMIND_NDC,Asia (R5),GasCap,2089,0,GW
REMIND_NDC,Asia (R5),GasCap,2090,0,GW
REMIND_NDC,Asia (R5),GasCap,2091,0,GW
REMIND_NDC,Asia (R5),GasCap,2092,0,GW
REMIND_NDC,Asia (R5),GasCap,2093,0,GW
REMIND_NDC,Asia (R5),GasCap,2094,0,GW
REMIND_NDC,Asia (R5),GasCap,2095,0,GW
REMIND_NDC,Asia (R5),GasCap,2096,0,GW
REMIND_NDC,Asia (R5),GasCap,2097,0,GW
REMIND_NDC,Asia (R5),GasCap,2098,0,GW
REMIND_NDC,Asia (R5),GasCap,2099,0,GW
REMIND_NDC,Asia (R5),GasCap,2100,0,GW
REMIND_NDC,Asia (R5),GasCap,2101,NA,GW
REMIND_NDC,Asia (R5),GasCap,2102,NA,GW
REMIND_NDC,Asia (R5),GasCap,2103,NA,GW
REMIND_NDC,Asia (R5),GasCap,2104,NA,GW
REMIND_NDC,Asia (R5),GasCap,2105,NA,GW
REMIND_NDC,Asia (R5),GasCap,2106,NA,GW
REMIND_NDC,Asia (R5),GasCap,2107,NA,GW
REMIND_NDC,Asia (R5),GasCap,2108,NA,GW
REMIND_NDC,Asia (R5),GasCap,2109,NA,GW
REMIND_NDC,Asia (R5),GasCap,2110,NA,GW
GCAM_NDC,Asia (R5),HydroCap,2021,0.3439385909581449,GW
GCAM_NDC,Asia (R5),HydroCap,2022,0.3439385909581447,GW
GCAM_NDC,Asia (R5),HydroCap,2023,0.3439385909581447,GW
GCAM_NDC,Asia (R5),HydroCap,2024,0.34393859095814455,GW
GCAM_NDC,Asia (R5),HydroCap,2025,0.3439385909581445,GW
GCAM_NDC,Asia (R5),HydroCap,2026,0.34393859095814444,GW
GCAM_NDC,Asia (R5),HydroCap,2027,0.34393859095814455,GW
GCAM_NDC,Asia (R5),HydroCap,2028,0.34393859095814455,GW
GCAM_NDC,Asia (R5),HydroCap,2029,0.34393859095814455,GW
