scenario_geography,country,country_iso,reg_count,scenario
Asia (R5),TimorLeste,TL,27,NGFS2021_REMIND_NDC
Asia (R5),TimorLeste,TL,27,NGFS2021_REMIND_NZ2050
Asia (R5),India,IN,27,NGFS2021_GCAM_B2DS
Asia (R5),India,IN,27,NGFS2021_GCAM_CP
Asia (R5),India,IN,27,NGFS2021_GCAM_DN0
Asia (R5),India,IN,27,NGFS2021_GCAM_DT
Asia (R5),India,IN,27,NGFS2021_GCAM_NDC
Asia (R5),India,IN,27,NGFS2021_GCAM_NZ2050
Asia (R5),India,IN,27,NGFS2021_MESSAGE_B2DS
Asia (R5),India,IN,27,NGFS2021_MESSAGE_CP
Asia (R5),India,IN,27,NGFS2021_MESSAGE_DN0
Asia (R5),India,IN,27,NGFS2021_MESSAGE_DT
Asia (R5),India,IN,27,NGFS2021_MESSAGE_NDC
Asia (R5),India,IN,27,NGFS2021_MESSAGE_NZ2050
Asia (R5),India,IN,27,NGFS2021_REMIND_B2DS
Asia (R5),India,IN,27,NGFS2021_REMIND_CP
Asia (R5),India,IN,27,NGFS2021_REMIND_DN0
Asia (R5),India,IN,27,NGFS2021_REMIND_DT
Asia (R5),India,IN,27,NGFS2021_REMIND_NDC
Asia (R5),India,IN,27,NGFS2021_REMIND_NZ2050
Asia (R5),Indonesia,ID,27,NGFS2021_GCAM_B2DS
Asia (R5),Indonesia,ID,27,NGFS2021_GCAM_CP
Asia (R5),Indonesia,ID,27,NGFS2021_GCAM_DN0
Asia (R5),Indonesia,ID,27,NGFS2021_GCAM_DT
Asia (R5),Indonesia,ID,27,NGFS2021_GCAM_NDC
Asia (R5),Indonesia,ID,27,NGFS2021_GCAM_NZ2050
Asia (R5),Indonesia,ID,27,NGFS2021_MESSAGE_B2DS
Asia (R5),Indonesia,ID,27,NGFS2021_MESSAGE_CP
Asia (R5),Indonesia,ID,27,NGFS2021_MESSAGE_DN0
Asia (R5),Indonesia,ID,27,NGFS2021_MESSAGE_DT
Asia (R5),Indonesia,ID,27,NGFS2021_MESSAGE_NDC
Asia (R5),Indonesia,ID,27,NGFS2021_MESSAGE_NZ2050
Asia (R5),Indonesia,ID,27,NGFS2021_REMIND_B2DS
Asia (R5),Indonesia,ID,27,NGFS2021_REMIND_CP
Asia (R5),Indonesia,ID,27,NGFS2021_REMIND_DN0
Asia (R5),Indonesia,ID,27,NGFS2021_REMIND_DT
Asia (R5),Indonesia,ID,27,NGFS2021_REMIND_NDC
Asia (R5),Indonesia,ID,27,NGFS2021_REMIND_NZ2050
Asia (R5),Lao People's Democratic Republic,LA,27,NGFS2021_GCAM_B2DS
Asia (R5),Lao People's Democratic Republic,LA,27,NGFS2021_GCAM_CP
Asia (R5),Lao People's Democratic Republic,LA,27,NGFS2021_GCAM_DN0
Asia (R5),Lao People's Democratic Republic,LA,27,NGFS2021_GCAM_DT
Asia (R5),Lao People's Democratic Republic,LA,27,NGFS2021_GCAM_NDC
Asia (R5),Lao People's Democratic Republic,LA,27,NGFS2021_GCAM_NZ2050
Asia (R5),Lao People's Democratic Republic,LA,27,NGFS2021_MESSAGE_B2DS
Asia (R5),Lao People's Democratic Republic,LA,27,NGFS2021_MESSAGE_CP
Asia (R5),Lao People's Democratic Republic,LA,27,NGFS2021_MESSAGE_DN0
Asia (R5),Lao People's Democratic Republic,LA,27,NGFS2021_MESSAGE_DT
Asia (R5),Lao People's Democratic Republic,LA,27,NGFS2021_MESSAGE_NDC
Asia (R5),Lao People's Democratic Republic,LA,27,NGFS2021_MESSAGE_NZ2050
Asia (R5),Lao People's Democratic Republic,LA,27,NGFS2021_REMIND_B2DS
Asia (R5),Lao People's Democratic Republic,LA,27,NGFS2021_REMIND_CP
Asia (R5),Lao People's Democratic Republic,LA,27,NGFS2021_REMIND_DN0
Asia (R5),Lao People's Democratic Republic,LA,27,NGFS2021_REMIND_DT
Asia (R5),Lao People's Democratic Republic,LA,27,NGFS2021_REMIND_NDC
Asia (R5),Lao People's Democratic Republic,LA,27,NGFS2021_REMIND_NZ2050
Asia (R5),Malaysia,MY,27,NGFS2021_GCAM_B2DS
Asia (R5),Malaysia,MY,27,NGFS2021_GCAM_CP
Asia (R5),Malaysia,MY,27,NGFS2021_GCAM_DN0
Asia (R5),Malaysia,MY,27,NGFS2021_GCAM_DT
Asia (R5),Malaysia,MY,27,NGFS2021_GCAM_NDC
Asia (R5),Malaysia,MY,27,NGFS2021_GCAM_NZ2050
Asia (R5),Malaysia,MY,27,NGFS2021_MESSAGE_B2DS
Asia (R5),Malaysia,MY,27,NGFS2021_MESSAGE_CP
Asia (R5),Malaysia,MY,27,NGFS2021_MESSAGE_DN0
Asia (R5),Malaysia,MY,27,NGFS2021_MESSAGE_DT
Asia (R5),Malaysia,MY,27,NGFS2021_MESSAGE_NDC
Asia (R5),Malaysia,MY,27,NGFS2021_MESSAGE_NZ2050
Asia (R5),Malaysia,MY,27,NGFS2021_REMIND_B2DS
Asia (R5),Malaysia,MY,27,NGFS2021_REMIND_CP
Asia (R5),Malaysia,MY,27,NGFS2021_REMIND_DN0
Asia (R5),Malaysia,MY,27,NGFS2021_REMIND_DT
Asia (R5),Malaysia,MY,27,NGFS2021_REMIND_NDC
Asia (R5),Malaysia,MY,27,NGFS2021_REMIND_NZ2050
Asia (R5),Maldives,MV,27,NGFS2021_GCAM_B2DS
Asia (R5),Maldives,MV,27,NGFS2021_GCAM_CP
Asia (R5),Maldives,MV,27,NGFS2021_GCAM_DN0
Asia (R5),Maldives,MV,27,NGFS2021_GCAM_DT
Asia (R5),Maldives,MV,27,NGFS2021_GCAM_NDC
Asia (R5),Maldives,MV,27,NGFS2021_GCAM_NZ2050
Asia (R5),Maldives,MV,27,NGFS2021_MESSAGE_B2DS
Asia (R5),Maldives,MV,27,NGFS2021_MESSAGE_CP
Asia (R5),Maldives,MV,27,NGFS2021_MESSAGE_DN0
Asia (R5),Maldives,MV,27,NGFS2021_MESSAGE_DT
Asia (R5),Maldives,MV,27,NGFS2021_MESSAGE_NDC
Asia (R5),Maldives,MV,27,NGFS2021_MESSAGE_NZ2050
Asia (R5),Maldives,MV,27,NGFS2021_REMIND_B2DS
Asia (R5),Maldives,MV,27,NGFS2021_REMIND_CP
Asia (R5),Maldives,MV,27,NGFS2021_REMIND_DN0
Asia (R5),Maldives,MV,27,NGFS2021_REMIND_DT
Asia (R5),Maldives,MV,27,NGFS2021_REMIND_NDC
Asia (R5),Maldives,MV,27,NGFS2021_REMIND_NZ2050
Asia (R5),Mongolia,MN,27,NGFS2021_GCAM_B2DS
Asia (R5),Mongolia,MN,27,NGFS2021_GCAM_CP
Asia (R5),Mongolia,MN,27,NGFS2021_GCAM_DN0
Asia (R5),Mongolia,MN,27,NGFS2021_GCAM_DT
Asia (R5),Mongolia,MN,27,NGFS2021_GCAM_NDC
Asia (R5),Mongolia,MN,27,NGFS2021_GCAM_NZ2050
Asia (R5),Mongolia,MN,27,NGFS2021_MESSAGE_B2DS
Asia (R5),Mongolia,MN,27,NGFS2021_MESSAGE_CP
Asia (R5),Mongolia,MN,27,NGFS2021_MESSAGE_DN0
Asia (R5),Mongolia,MN,27,NGFS2021_MESSAGE_DT
Asia (R5),Mongolia,MN,27,NGFS2021_MESSAGE_NDC
Asia (R5),Mongolia,MN,27,NGFS2021_MESSAGE_NZ2050
Asia (R5),Mongolia,MN,27,NGFS2021_REMIND_B2DS
Asia (R5),Mongolia,MN,27,NGFS2021_REMIND_CP
Asia (R5),Mongolia,MN,27,NGFS2021_REMIND_DN0
Asia (R5),Mongolia,MN,27,NGFS2021_REMIND_DT
Asia (R5),Mongolia,MN,27,NGFS2021_REMIND_NDC
Asia (R5),Mongolia,MN,27,NGFS2021_REMIND_NZ2050
Asia (R5),Myanmar,MM,27,NGFS2021_GCAM_B2DS
Asia (R5),Myanmar,MM,27,NGFS2021_GCAM_CP
Asia (R5),Myanmar,MM,27,NGFS2021_GCAM_DN0
Asia (R5),Myanmar,MM,27,NGFS2021_GCAM_DT
Asia (R5),Myanmar,MM,27,NGFS2021_GCAM_NDC
Asia (R5),Myanmar,MM,27,NGFS2021_GCAM_NZ2050
Asia (R5),Myanmar,MM,27,NGFS2021_MESSAGE_B2DS
Asia (R5),Myanmar,MM,27,NGFS2021_MESSAGE_CP
Asia (R5),Myanmar,MM,27,NGFS2021_MESSAGE_DN0
Asia (R5),Myanmar,MM,27,NGFS2021_MESSAGE_DT
Asia (R5),Myanmar,MM,27,NGFS2021_MESSAGE_NDC
Asia (R5),Myanmar,MM,27,NGFS2021_MESSAGE_NZ2050
Asia (R5),Myanmar,MM,27,NGFS2021_REMIND_B2DS
Asia (R5),Myanmar,MM,27,NGFS2021_REMIND_CP
Asia (R5),Myanmar,MM,27,NGFS2021_REMIND_DN0
Asia (R5),Myanmar,MM,27,NGFS2021_REMIND_DT
Asia (R5),Myanmar,MM,27,NGFS2021_REMIND_NDC
Asia (R5),Myanmar,MM,27,NGFS2021_REMIND_NZ2050
Asia (R5),Nepal,NP,27,NGFS2021_GCAM_B2DS
Asia (R5),Nepal,NP,27,NGFS2021_GCAM_CP
Asia (R5),Nepal,NP,27,NGFS2021_GCAM_DN0
Asia (R5),Nepal,NP,27,NGFS2021_GCAM_DT
Asia (R5),Nepal,NP,27,NGFS2021_GCAM_NDC
Asia (R5),Nepal,NP,27,NGFS2021_GCAM_NZ2050
Asia (R5),Nepal,NP,27,NGFS2021_MESSAGE_B2DS
Asia (R5),Nepal,NP,27,NGFS2021_MESSAGE_CP
Asia (R5),Nepal,NP,27,NGFS2021_MESSAGE_DN0
Asia (R5),Nepal,NP,27,NGFS2021_MESSAGE_DT
Asia (R5),Nepal,NP,27,NGFS2021_MESSAGE_NDC
Asia (R5),Nepal,NP,27,NGFS2021_MESSAGE_NZ2050
Asia (R5),Nepal,NP,27,NGFS2021_REMIND_B2DS
Asia (R5),Nepal,NP,27,NGFS2021_REMIND_CP
Asia (R5),Nepal,NP,27,NGFS2021_REMIND_DN0
Asia (R5),Nepal,NP,27,NGFS2021_REMIND_DT
Asia (R5),Nepal,NP,27,NGFS2021_REMIND_NDC
Asia (R5),Nepal,NP,27,NGFS2021_REMIND_NZ2050
Asia (R5),Pakistan,PK,27,NGFS2021_GCAM_B2DS
Asia (R5),Pakistan,PK,27,NGFS2021_GCAM_CP
Asia (R5),Pakistan,PK,27,NGFS2021_GCAM_DN0
Asia (R5),Pakistan,PK,27,NGFS2021_GCAM_DT
Asia (R5),Pakistan,PK,27,NGFS2021_GCAM_NDC
Asia (R5),Pakistan,PK,27,NGFS2021_GCAM_NZ2050
Asia (R5),Pakistan,PK,27,NGFS2021_MESSAGE_B2DS
Asia (R5),Pakistan,PK,27,NGFS2021_MESSAGE_CP
Asia (R5),Pakistan,PK,27,NGFS2021_MESSAGE_DN0
Asia (R5),Pakistan,PK,27,NGFS2021_MESSAGE_DT
Asia (R5),Pakistan,PK,27,NGFS2021_MESSAGE_NDC
Asia (R5),Pakistan,PK,27,NGFS2021_MESSAGE_NZ2050
Asia (R5),Pakistan,PK,27,NGFS2021_REMIND_B2DS
Asia (R5),Pakistan,PK,27,NGFS2021_REMIND_CP
Asia (R5),Pakistan,PK,27,NGFS2021_REMIND_DN0
Asia (R5),Pakistan,PK,27,NGFS2021_REMIND_DT
Asia (R5),Pakistan,PK,27,NGFS2021_REMIND_NDC
Asia (R5),Pakistan,PK,27,NGFS2021_REMIND_NZ2050
Asia (R5),Papua New Guinea,PG,27,NGFS2021_GCAM_B2DS
Asia (R5),Papua New Guinea,PG,27,NGFS2021_GCAM_CP
Asia (R5),Papua New Guinea,PG,27,NGFS2021_GCAM_DN0
Asia (R5),Papua New Guinea,PG,27,NGFS2021_GCAM_DT
Asia (R5),Papua New Guinea,PG,27,NGFS2021_GCAM_NDC
Asia (R5),Papua New Guinea,PG,27,NGFS2021_GCAM_NZ2050
Asia (R5),Papua New Guinea,PG,27,NGFS2021_MESSAGE_B2DS
Asia (R5),Papua New Guinea,PG,27,NGFS2021_MESSAGE_CP
Asia (R5),Papua New Guinea,PG,27,NGFS2021_MESSAGE_DN0
Asia (R5),Papua New Guinea,PG,27,NGFS2021_MESSAGE_DT
Asia (R5),Papua New Guinea,PG,27,NGFS2021_MESSAGE_NDC
Asia (R5),Papua New Guinea,PG,27,NGFS2021_MESSAGE_NZ2050
Asia (R5),Papua New Guinea,PG,27,NGFS2021_REMIND_B2DS
Asia (R5),Papua New Guinea,PG,27,NGFS2021_REMIND_CP
Asia (R5),Papua New Guinea,PG,27,NGFS2021_REMIND_DN0
Asia (R5),Papua New Guinea,PG,27,NGFS2021_REMIND_DT
Asia (R5),Papua New Guinea,PG,27,NGFS2021_REMIND_NDC
Asia (R5),Papua New Guinea,PG,27,NGFS2021_REMIND_NZ2050
Asia (R5),Philippines,PH,27,NGFS2021_GCAM_B2DS
Asia (R5),Philippines,PH,27,NGFS2021_GCAM_CP
Asia (R5),Philippines,PH,27,NGFS2021_GCAM_DN0
Asia (R5),Philippines,PH,27,NGFS2021_GCAM_DT
Asia (R5),Philippines,PH,27,NGFS2021_GCAM_NDC
Asia (R5),Philippines,PH,27,NGFS2021_GCAM_NZ2050
Asia (R5),Philippines,PH,27,NGFS2021_MESSAGE_B2DS
Asia (R5),Philippines,PH,27,NGFS2021_MESSAGE_CP
Asia (R5),Philippines,PH,27,NGFS2021_MESSAGE_DN0
Asia (R5),Philippines,PH,27,NGFS2021_MESSAGE_DT
Asia (R5),Philippines,PH,27,NGFS2021_MESSAGE_NDC
Asia (R5),Philippines,PH,27,NGFS2021_MESSAGE_NZ2050
Asia (R5),Philippines,PH,27,NGFS2021_REMIND_B2DS
Asia (R5),Philippines,PH,27,NGFS2021_REMIND_CP
Asia (R5),Philippines,PH,27,NGFS2021_REMIND_DN0
Asia (R5),Philippines,PH,27,NGFS2021_REMIND_DT
Asia (R5),Philippines,PH,27,NGFS2021_REMIND_NDC
Asia (R5),Philippines,PH,27,NGFS2021_REMIND_NZ2050
Asia (R5),Republic of Korea,KR,27,NGFS2021_GCAM_B2DS
Asia (R5),Republic of Korea,KR,27,NGFS2021_GCAM_CP
Asia (R5),Republic of Korea,KR,27,NGFS2021_GCAM_DN0
Asia (R5),Republic of Korea,KR,27,NGFS2021_GCAM_DT
Asia (R5),Republic of Korea,KR,27,NGFS2021_GCAM_NDC
Asia (R5),Republic of Korea,KR,27,NGFS2021_GCAM_NZ2050
Asia (R5),Republic of Korea,KR,27,NGFS2021_MESSAGE_B2DS
Asia (R5),Republic of Korea,KR,27,NGFS2021_MESSAGE_CP
Asia (R5),Republic of Korea,KR,27,NGFS2021_MESSAGE_DN0
Asia (R5),Republic of Korea,KR,27,NGFS2021_MESSAGE_DT
Asia (R5),Republic of Korea,KR,27,NGFS2021_MESSAGE_NDC
Asia (R5),Republic of Korea,KR,27,NGFS2021_MESSAGE_NZ2050
Asia (R5),Republic of Korea,KR,27,NGFS2021_REMIND_B2DS
Asia (R5),Republic of Korea,KR,27,NGFS2021_REMIND_CP
Asia (R5),Republic of Korea,KR,27,NGFS2021_REMIND_DN0
Asia (R5),Republic of Korea,KR,27,NGFS2021_REMIND_DT
Asia (R5),Republic of Korea,KR,27,NGFS2021_REMIND_NDC
Asia (R5),Republic of Korea,KR,27,NGFS2021_REMIND_NZ2050
Asia (R5),Singapore,SG,27,NGFS2021_GCAM_B2DS
Asia (R5),Singapore,SG,27,NGFS2021_GCAM_CP
Asia (R5),Singapore,SG,27,NGFS2021_GCAM_DN0
Asia (R5),Singapore,SG,27,NGFS2021_GCAM_DT
Asia (R5),Singapore,SG,27,NGFS2021_GCAM_NDC
Asia (R5),Singapore,SG,27,NGFS2021_GCAM_NZ2050
Asia (R5),Singapore,SG,27,NGFS2021_MESSAGE_B2DS
Asia (R5),Singapore,SG,27,NGFS2021_MESSAGE_CP
Asia (R5),Singapore,SG,27,NGFS2021_MESSAGE_DN0
Asia (R5),Singapore,SG,27,NGFS2021_MESSAGE_DT
Asia (R5),Singapore,SG,27,NGFS2021_MESSAGE_NDC
Asia (R5),Singapore,SG,27,NGFS2021_MESSAGE_NZ2050
Asia (R5),Singapore,SG,27,NGFS2021_REMIND_B2DS
Asia (R5),Singapore,SG,27,NGFS2021_REMIND_CP
Asia (R5),Singapore,SG,27,NGFS2021_REMIND_DN0
Asia (R5),Singapore,SG,27,NGFS2021_REMIND_DT
Asia (R5),Singapore,SG,27,NGFS2021_REMIND_NDC
Asia (R5),Singapore,SG,27,NGFS2021_REMIND_NZ2050
Asia (R5),Sri Lanka,LK,27,NGFS2021_GCAM_B2DS
Asia (R5),Sri Lanka,LK,27,NGFS2021_GCAM_CP
Asia (R5),Sri Lanka,LK,27,NGFS2021_GCAM_DN0
Asia (R5),Sri Lanka,LK,27,NGFS2021_GCAM_DT
Asia (R5),Sri Lanka,LK,27,NGFS2021_GCAM_NDC
Asia (R5),Sri Lanka,LK,27,NGFS2021_GCAM_NZ2050
Asia (R5),Sri Lanka,LK,27,NGFS2021_MESSAGE_B2DS
Asia (R5),Sri Lanka,LK,27,NGFS2021_MESSAGE_CP
Asia (R5),Sri Lanka,LK,27,NGFS2021_MESSAGE_DN0
Asia (R5),Sri Lanka,LK,27,NGFS2021_MESSAGE_DT
Asia (R5),Sri Lanka,LK,27,NGFS2021_MESSAGE_NDC
Asia (R5),Sri Lanka,LK,27,NGFS2021_MESSAGE_NZ2050
Asia (R5),Sri Lanka,LK,27,NGFS2021_REMIND_B2DS
Asia (R5),Sri Lanka,LK,27,NGFS2021_REMIND_CP
Asia (R5),Sri Lanka,LK,27,NGFS2021_REMIND_DN0
Asia (R5),Sri Lanka,LK,27,NGFS2021_REMIND_DT
Asia (R5),Sri Lanka,LK,27,NGFS2021_REMIND_NDC
Asia (R5),Sri Lanka,LK,27,NGFS2021_REMIND_NZ2050
Asia (R5),Taiwan,TW,27,NGFS2021_GCAM_B2DS
Asia (R5),Taiwan,TW,27,NGFS2021_GCAM_CP
Asia (R5),Taiwan,TW,27,NGFS2021_GCAM_DN0
Asia (R5),Taiwan,TW,27,NGFS2021_GCAM_DT
Asia (R5),Taiwan,TW,27,NGFS2021_GCAM_NDC
Asia (R5),Taiwan,TW,27,NGFS2021_GCAM_NZ2050
Asia (R5),Taiwan,TW,27,NGFS2021_MESSAGE_B2DS
Asia (R5),Taiwan,TW,27,NGFS2021_MESSAGE_CP
Asia (R5),Taiwan,TW,27,NGFS2021_MESSAGE_DN0
Asia (R5),Taiwan,TW,27,NGFS2021_MESSAGE_DT
Asia (R5),Taiwan,TW,27,NGFS2021_MESSAGE_NDC
Asia (R5),Taiwan,TW,27,NGFS2021_MESSAGE_NZ2050
Asia (R5),Taiwan,TW,27,NGFS2021_REMIND_B2DS
Asia (R5),Taiwan,TW,27,NGFS2021_REMIND_CP
Asia (R5),Taiwan,TW,27,NGFS2021_REMIND_DN0
Asia (R5),Taiwan,TW,27,NGFS2021_REMIND_DT
Asia (R5),Taiwan,TW,27,NGFS2021_REMIND_NDC
Asia (R5),Taiwan,TW,27,NGFS2021_REMIND_NZ2050
Asia (R5),Thailand,TH,27,NGFS2021_GCAM_B2DS
Asia (R5),Thailand,TH,27,NGFS2021_GCAM_CP
Asia (R5),Thailand,TH,27,NGFS2021_GCAM_DN0
Asia (R5),Thailand,TH,27,NGFS2021_GCAM_DT
Asia (R5),Thailand,TH,27,NGFS2021_GCAM_NDC
Asia (R5),Thailand,TH,27,NGFS2021_GCAM_NZ2050
Asia (R5),Thailand,TH,27,NGFS2021_MESSAGE_B2DS
Asia (R5),Thailand,TH,27,NGFS2021_MESSAGE_CP
Asia (R5),Thailand,TH,27,NGFS2021_MESSAGE_DN0
Asia (R5),Thailand,TH,27,NGFS2021_MESSAGE_DT
Asia (R5),Thailand,TH,27,NGFS2021_MESSAGE_NDC
Asia (R5),Thailand,TH,27,NGFS2021_MESSAGE_NZ2050
Asia (R5),Thailand,TH,27,NGFS2021_REMIND_B2DS
Asia (R5),Thailand,TH,27,NGFS2021_REMIND_CP
Asia (R5),Thailand,TH,27,NGFS2021_REMIND_DN0
Asia (R5),Thailand,TH,27,NGFS2021_REMIND_DT
Asia (R5),Thailand,TH,27,NGFS2021_REMIND_NDC
Asia (R5),Thailand,TH,27,NGFS2021_REMIND_NZ2050
Asia (R5),VietNam,VN,27,NGFS2021_GCAM_B2DS
Asia (R5),VietNam,VN,27,NGFS2021_GCAM_CP
Asia (R5),VietNam,VN,27,NGFS2021_GCAM_DN0
Asia (R5),VietNam,VN,27,NGFS2021_GCAM_DT
Asia (R5),VietNam,VN,27,NGFS2021_GCAM_NDC
Asia (R5),VietNam,VN,27,NGFS2021_GCAM_NZ2050
Asia (R5),VietNam,VN,27,NGFS2021_MESSAGE_B2DS
Asia (R5),VietNam,VN,27,NGFS2021_MESSAGE_CP
Asia (R5),VietNam,VN,27,NGFS2021_MESSAGE_DN0
Asia (R5),VietNam,VN,27,NGFS2021_MESSAGE_DT
Asia (R5),VietNam,VN,27,NGFS2021_MESSAGE_NDC
Asia (R5),VietNam,VN,27,NGFS2021_MESSAGE_NZ2050
Asia (R5),VietNam,VN,27,NGFS2021_REMIND_B2DS
Asia (R5),VietNam,VN,27,NGFS2021_REMIND_CP
Asia (R5),VietNam,VN,27,NGFS2021_REMIND_DN0
Asia (R5),VietNam,VN,27,NGFS2021_REMIND_DT
Asia (R5),VietNam,VN,27,NGFS2021_REMIND_NDC
Asia (R5),VietNam,VN,27,NGFS2021_REMIND_NZ2050
AsiaPacific,Afghanistan,AF,39,WEO2021_APS
AsiaPacific,Afghanistan,AF,39,WEO2021_SDS
AsiaPacific,Afghanistan,AF,39,WEO2021_STEPS
AsiaPacific,Afghanistan,AF,39,IPR2021_baseline
AsiaPacific,Australia,AU,39,WEO2021_APS
AsiaPacific,Australia,AU,39,WEO2021_SDS
AsiaPacific,Australia,AU,39,WEO2021_STEPS
AsiaPacific,Australia,AU,39,IPR2021_baseline
AsiaPacific,Bangladesh,BD,39,WEO2021_APS
AsiaPacific,Bangladesh,BD,39,WEO2021_SDS
AsiaPacific,Bangladesh,BD,39,WEO2021_STEPS
AsiaPacific,Bangladesh,BD,39,IPR2021_baseline
AsiaPacific,Bhutan,BT,39,WEO2021_APS
AsiaPacific,Bhutan,BT,39,WEO2021_SDS
AsiaPacific,Bhutan,BT,39,WEO2021_STEPS
AsiaPacific,Bhutan,BT,39,IPR2021_baseline
AsiaPacific,Brunei Darussalam,BN,39,WEO2021_APS
AsiaPacific,Brunei Darussalam,BN,39,WEO2021_SDS
AsiaPacific,Brunei Darussalam,BN,39,WEO2021_STEPS
AsiaPacific,Brunei Darussalam,BN,39,IPR2021_baseline
AsiaPacific,Cambodia,KH,39,WEO2021_APS
AsiaPacific,Cambodia,KH,39,WEO2021_SDS
AsiaPacific,Cambodia,KH,39,WEO2021_STEPS
AsiaPacific,Cambodia,KH,39,IPR2021_baseline
AsiaPacific,China,CN,39,WEO2021_APS
AsiaPacific,China,CN,39,WEO2021_SDS
AsiaPacific,China,CN,39,WEO2021_STEPS
AsiaPacific,China,CN,39,IPR2021_baseline
AsiaPacific,Cook Islands,CK,39,WEO2021_APS
AsiaPacific,Cook Islands,CK,39,WEO2021_SDS
AsiaPacific,Cook Islands,CK,39,WEO2021_STEPS
AsiaPacific,Cook Islands,CK,39,IPR2021_baseline
AsiaPacific,Democratic People's Republic of Korea,KP,39,WEO2021_APS
AsiaPacific,Democratic People's Republic of Korea,KP,39,WEO2021_SDS
AsiaPacific,Democratic People's Republic of Korea,KP,39,WEO2021_STEPS
AsiaPacific,Democratic People's Republic of Korea,KP,39,IPR2021_baseline
AsiaPacific,Fiji,FJ,39,WEO2021_APS
AsiaPacific,Fiji,FJ,39,WEO2021_SDS
AsiaPacific,Fiji,FJ,39,WEO2021_STEPS
AsiaPacific,Fiji,FJ,39,IPR2021_baseline
AsiaPacific,French Polynesia,PF,39,WEO2021_APS
AsiaPacific,French Polynesia,PF,39,WEO2021_SDS
AsiaPacific,French Polynesia,PF,39,WEO2021_STEPS
AsiaPacific,French Polynesia,PF,39,IPR2021_baseline
AsiaPacific,India,IN,39,WEO2021_APS
AsiaPacific,India,IN,39,WEO2021_SDS
AsiaPacific,India,IN,39,WEO2021_STEPS
AsiaPacific,India,IN,39,IPR2021_baseline
AsiaPacific,Indonesia,ID,39,WEO2021_APS
AsiaPacific,Indonesia,ID,39,WEO2021_SDS
AsiaPacific,Indonesia,ID,39,WEO2021_STEPS
AsiaPacific,Indonesia,ID,39,IPR2021_baseline
AsiaPacific,Japan,JP,39,WEO2021_APS
AsiaPacific,Japan,JP,39,WEO2021_SDS
AsiaPacific,Japan,JP,39,WEO2021_STEPS
AsiaPacific,Japan,JP,39,IPR2021_baseline
AsiaPacific,Kiribati,KI,39,WEO2021_APS
AsiaPacific,Kiribati,KI,39,WEO2021_SDS
AsiaPacific,Kiribati,KI,39,WEO2021_STEPS
AsiaPacific,Kiribati,KI,39,IPR2021_baseline
AsiaPacific,Lao People's Democratic Republic,LA,39,WEO2021_APS
AsiaPacific,Lao People's Democratic Republic,LA,39,WEO2021_SDS
AsiaPacific,Lao People's Democratic Republic,LA,39,WEO2021_STEPS
AsiaPacific,Lao People's Democratic Republic,LA,39,IPR2021_baseline
AsiaPacific,Macau Special Administrative Region of China,MO,39,WEO2021_APS
AsiaPacific,Macau Special Administrative Region of China,MO,39,WEO2021_SDS
AsiaPacific,Macau Special Administrative Region of China,MO,39,WEO2021_STEPS
AsiaPacific,Macau Special Administrative Region of China,MO,39,IPR2021_baseline
AsiaPacific,Malaysia,MY,39,WEO2021_APS
AsiaPacific,Malaysia,MY,39,WEO2021_SDS
AsiaPacific,Malaysia,MY,39,WEO2021_STEPS
AsiaPacific,Malaysia,MY,39,IPR2021_baseline
AsiaPacific,Maldives,MV,39,WEO2021_APS
AsiaPacific,Maldives,MV,39,WEO2021_SDS
AsiaPacific,Maldives,MV,39,WEO2021_STEPS
AsiaPacific,Maldives,MV,39,IPR2021_baseline
AsiaPacific,Mongolia,MN,39,WEO2021_APS
AsiaPacific,Mongolia,MN,39,WEO2021_SDS
AsiaPacific,Mongolia,MN,39,WEO2021_STEPS
AsiaPacific,Mongolia,MN,39,IPR2021_baseline
AsiaPacific,Myanmar,MM,39,WEO2021_APS
AsiaPacific,Myanmar,MM,39,WEO2021_SDS
AsiaPacific,Myanmar,MM,39,WEO2021_STEPS
AsiaPacific,Myanmar,MM,39,IPR2021_baseline
AsiaPacific,Nepal,NP,39,WEO2021_APS
AsiaPacific,Nepal,NP,39,WEO2021_SDS
AsiaPacific,Nepal,NP,39,WEO2021_STEPS
AsiaPacific,Nepal,NP,39,IPR2021_baseline
AsiaPacific,New Caledonia,NC,39,WEO2021_APS
AsiaPacific,New Caledonia,NC,39,WEO2021_SDS
AsiaPacific,New Caledonia,NC,39,WEO2021_STEPS
AsiaPacific,New Caledonia,NC,39,IPR2021_baseline
AsiaPacific,New Zealand,NZ,39,WEO2021_APS
AsiaPacific,New Zealand,NZ,39,WEO2021_SDS
AsiaPacific,New Zealand,NZ,39,WEO2021_STEPS
AsiaPacific,New Zealand,NZ,39,IPR2021_baseline
AsiaPacific,Pakistan,PK,39,WEO2021_APS
AsiaPacific,Pakistan,PK,39,WEO2021_SDS
AsiaPacific,Pakistan,PK,39,WEO2021_STEPS
AsiaPacific,Pakistan,PK,39,IPR2021_baseline
AsiaPacific,Palau,PW,39,WEO2021_APS
AsiaPacific,Palau,PW,39,WEO2021_SDS
AsiaPacific,Palau,PW,39,WEO2021_STEPS
AsiaPacific,Palau,PW,39,IPR2021_baseline
AsiaPacific,Papua New Guinea,PG,39,WEO2021_APS
AsiaPacific,Papua New Guinea,PG,39,WEO2021_SDS
